WKT,name,description
"POINT (-101.8869494 33.5834307)", Name 2207 ,
"POINT (-101.8836785 33.5847193)", Name 2208 ,
"POINT (-101.8737596 33.5869627)", Name 2209 ,
"POINT (-101.8799235 33.5810824)", Name 2210 ,
"POINT (-101.8752360 33.5858704)", Name 2211 ,
"POINT (-101.8808639 33.5862511)", Name 2212 ,
"POINT (-101.8788747 33.5841498)", Name 2213 ,
"POINT (-101.8754710 33.5784930)", Name 2214 ,
"POINT (-101.8778690 33.5812593)", Name 2215 ,
"POINT (-101.8792423 33.5800802)", Name 2216 ,
"POINT (-101.8754313 33.5873397)", Name 2217 ,
"POINT (-101.8782493 33.5887260)", Name 2218 ,
"POINT (-101.8712892 33.5846744)", Name 2219 ,
"POINT (-101.8807584 33.5834954)", Name 2220 ,
"POINT (-101.8791243 33.5875544)", Name 2221 ,
"POINT (-101.8797732 33.5816695)", Name 2222 ,
"POINT (-101.8737382 33.5861551)", Name 2223 ,
"POINT (-101.8745110 33.5844160)", Name 2224 ,
"POINT (-101.8707512 33.5813908)", Name 2225 ,
"POINT (-101.8802278 33.5914264)", Name 2226 ,
"POINT (-101.8714421 33.5800502)", Name 2227 ,
"POINT (-101.8806463 33.5829392)", Name 2228 ,
"POINT (-101.8800180 33.5873662)", Name 2229 ,
"POINT (-101.8733988 33.5835436)", Name 2230 ,
"POINT (-101.8745351 33.5845624)", Name 2231 ,
"POINT (-101.8736754 33.5842559)", Name 2232 ,
"POINT (-101.8750109 33.5850321)", Name 2233 ,
"POINT (-101.8807159 33.5787888)", Name 2234 ,
"POINT (-101.8816604 33.5796340)", Name 2235 ,
"POINT (-101.8797934 33.5872226)", Name 2236 ,
"POINT (-101.8802193 33.5800170)", Name 2237 ,
"POINT (-101.8810288 33.5853798)", Name 2238 ,
"POINT (-101.8732004 33.5852541)", Name 2239 ,
"POINT (-101.8793960 33.5826712)", Name 2240 ,
"POINT (-101.8781746 33.5845140)", Name 2241 ,
"POINT (-101.8723426 33.5869329)", Name 2242 ,
"POINT (-101.8756944 33.5873241)", Name 2243 ,
"POINT (-101.8745312 33.5791862)", Name 2244 ,
"POINT (-101.8710362 33.5842609)", Name 2245 ,
"POINT (-101.8719057 33.5795192)", Name 2246 ,
"POINT (-101.8720068 33.5795665)", Name 2247 ,
"POINT (-101.8746817 33.5838454)", Name 2248 ,
"POINT (-101.8762097 33.5796951)", Name 2249 ,
"POINT (-101.8743644 33.5901916)", Name 2250 ,
"POINT (-101.8811720 33.5815271)", Name 2251 ,
"POINT (-101.8710902 33.5836325)", Name 2252 ,
"POINT (-101.8736799 33.5843516)", Name 2253 ,
"POINT (-101.8804784 33.5829069)", Name 2254 ,
"POINT (-101.8732988 33.5842557)", Name 2255 ,
"POINT (-101.8748130 33.5852792)", Name 2256 ,
"POINT (-101.8800925 33.5880792)", Name 2257 ,
"POINT (-101.8751829 33.5790826)", Name 2258 ,
"POINT (-101.8864794 33.5803836)", Name 2259 ,
"POINT (-101.8813769 33.5824346)", Name 2260 ,
"POINT (-101.8805895 33.5806930)", Name 2261 ,
"POINT (-101.8762077 33.5862548)", Name 2262 ,
"POINT (-101.8762305 33.5786256)", Name 2263 ,
"POINT (-101.8737888 33.5837321)", Name 2264 ,
"POINT (-101.8821250 33.5860835)", Name 2265 ,
"POINT (-101.8740943 33.5851219)", Name 2266 ,
"POINT (-101.8708887 33.5845945)", Name 2267 ,
"POINT (-101.8754896 33.5847901)", Name 2268 ,
"POINT (-101.8785265 33.5880985)", Name 2269 ,
"POINT (-101.8789824 33.5873482)", Name 2270 ,
"POINT (-101.8708730 33.5781600)", Name 2271 ,
"POINT (-101.8803955 33.5815688)", Name 2272 ,
"POINT (-101.8755023 33.5851618)", Name 2273 ,
"POINT (-101.8822157 33.5845219)", Name 2274 ,
"POINT (-101.8811847 33.5816840)", Name 2275 ,
"POINT (-101.8709557 33.5867888)", Name 2276 ,
"POINT (-101.8720408 33.5851612)", Name 2277 ,
"POINT (-101.8788393 33.5810607)", Name 2278 ,
"POINT (-101.8740066 33.5799000)", Name 2279 ,
"POINT (-101.8778866 33.5831979)", Name 2280 ,
"POINT (-101.8738996 33.5874829)", Name 2281 ,
"POINT (-101.8735004 33.5874081)", Name 2282 ,
"POINT (-101.8746250 33.5838468)", Name 2283 ,
"POINT (-101.8795165 33.5833311)", Name 2284 ,
"POINT (-101.8780560 33.5893517)", Name 2285 ,
"POINT (-101.8874832 33.5820022)", Name 2286 ,
"POINT (-101.8740062 33.5850091)", Name 2287 ,
"POINT (-101.8717362 33.5782618)", Name 2288 ,
"POINT (-101.8746583 33.5797198)", Name 2289 ,
"POINT (-101.8708054 33.5846406)", Name 2290 ,
"POINT (-101.8801174 33.5856130)", Name 2291 ,
"POINT (-101.8813728 33.5794936)", Name 2292 ,
"POINT (-101.8812566 33.5830900)", Name 2293 ,
"POINT (-101.8720862 33.5800031)", Name 2294 ,
"POINT (-101.8824115 33.5854396)", Name 2295 ,
"POINT (-101.8756319 33.5862570)", Name 2296 ,
"POINT (-101.8732007 33.5847967)", Name 2297 ,
"POINT (-101.8789470 33.5808615)", Name 2298 ,
"POINT (-101.8710467 33.5835459)", Name 2299 ,
"POINT (-101.8725685 33.5842643)", Name 2300 ,
"POINT (-101.8739674 33.5846549)", Name 2301 ,
"POINT (-101.8782567 33.5792410)", Name 2302 ,
"POINT (-101.8750526 33.5871407)", Name 2303 ,
"POINT (-101.8737827 33.5836138)", Name 2304 ,
"POINT (-101.8791254 33.5798438)", Name 2305 ,
"POINT (-101.8801221 33.5873227)", Name 2306 ,
"POINT (-101.8775493 33.5858453)", Name 2307 ,
"POINT (-101.8803424 33.5852742)", Name 2308 ,
"POINT (-101.8745625 33.5852766)", Name 2309 ,
"POINT (-101.8754348 33.5844679)", Name 2310 ,
"POINT (-101.8736484 33.5846910)", Name 2311 ,
"POINT (-101.8712627 33.5862680)", Name 2312 ,
"POINT (-101.8777489 33.5892809)", Name 2313 ,
"POINT (-101.8797554 33.5920766)", Name 2314 ,
"POINT (-101.8767732 33.5798557)", Name 2315 ,
"POINT (-101.8817104 33.5811340)", Name 2316 ,
"POINT (-101.8732994 33.5782607)", Name 2317 ,
"POINT (-101.8813348 33.5795648)", Name 2318 ,
"POINT (-101.8721421 33.5807993)", Name 2319 ,
"POINT (-101.8803171 33.5875496)", Name 2320 ,
"POINT (-101.8739397 33.5849429)", Name 2321 ,
"POINT (-101.8771587 33.5800933)", Name 2322 ,
"POINT (-101.8720273 33.5800659)", Name 2323 ,
"POINT (-101.8792208 33.5876599)", Name 2324 ,
"POINT (-101.8739639 33.5841848)", Name 2325 ,
"POINT (-101.8732678 33.5845717)", Name 2326 ,
"POINT (-101.8796735 33.5892709)", Name 2327 ,
"POINT (-101.8769316 33.5807379)", Name 2328 ,
"POINT (-101.8748889 33.5829212)", Name 2329 ,
"POINT (-101.8811257 33.5821102)", Name 2330 ,
"POINT (-101.8719615 33.5812200)", Name 2331 ,
"POINT (-101.8751285 33.5873375)", Name 2332 ,
"POINT (-101.8762746 33.5861565)", Name 2333 ,
"POINT (-101.8745249 33.5845495)", Name 2334 ,
"POINT (-101.8722547 33.5804260)", Name 2335 ,
"POINT (-101.8790987 33.5866569)", Name 2336 ,
"POINT (-101.8795229 33.5875289)", Name 2337 ,
"POINT (-101.8742705 33.5885918)", Name 2338 ,
"POINT (-101.8804585 33.5811195)", Name 2339 ,
"POINT (-101.8750518 33.5788027)", Name 2340 ,
"POINT (-101.8725382 33.5815754)", Name 2341 ,
"POINT (-101.8745770 33.5843441)", Name 2342 ,
"POINT (-101.8800446 33.5828884)", Name 2343 ,
"POINT (-101.8792935 33.5808629)", Name 2344 ,
"POINT (-101.8707811 33.5798758)", Name 2345 ,
"POINT (-101.8752215 33.5849066)", Name 2346 ,
"POINT (-101.8753903 33.5835423)", Name 2347 ,
"POINT (-101.8732752 33.5874389)", Name 2348 ,
"POINT (-101.8776252 33.5850639)", Name 2349 ,
"POINT (-101.8787364 33.5897602)", Name 2350 ,
"POINT (-101.8802239 33.5889908)", Name 2351 ,
"POINT (-101.8724883 33.5867595)", Name 2352 ,
"POINT (-101.8836769 33.5848588)", Name 2353 ,
"POINT (-101.8740815 33.5850638)", Name 2354 ,
"POINT (-101.8802125 33.5873783)", Name 2355 ,
"POINT (-101.8778696 33.5848672)", Name 2356 ,
"POINT (-101.8826362 33.5816095)", Name 2357 ,
"POINT (-101.8747812 33.5846043)", Name 2358 ,
"POINT (-101.8778700 33.5848147)", Name 2359 ,
"POINT (-101.8762896 33.5820300)", Name 2360 ,
"POINT (-101.8751429 33.5861639)", Name 2361 ,
"POINT (-101.8724422 33.5847954)", Name 2362 ,
"POINT (-101.8733916 33.5837111)", Name 2363 ,
"POINT (-101.8759874 33.5823897)", Name 2364 ,
"POINT (-101.8789481 33.5811013)", Name 2365 ,
"POINT (-101.8709293 33.5781282)", Name 2366 ,
"POINT (-101.8736494 33.5862036)", Name 2367 ,
"POINT (-101.8806145 33.5793491)", Name 2368 ,
"POINT (-101.8780880 33.5893821)", Name 2369 ,
"POINT (-101.8766573 33.5785645)", Name 2370 ,
"POINT (-101.8754942 33.5829237)", Name 2371 ,
"POINT (-101.8881784 33.5841838)", Name 2372 ,
"POINT (-101.8793644 33.5798438)", Name 2373 ,
"POINT (-101.8735959 33.5810311)", Name 2374 ,
"POINT (-101.8795229 33.5873359)", Name 2375 ,
"POINT (-101.8799389 33.5810553)", Name 2376 ,
"POINT (-101.8708587 33.5832977)", Name 2377 ,
"POINT (-101.8740788 33.5861020)", Name 2378 ,
"POINT (-101.8748384 33.5850819)", Name 2379 ,
"POINT (-101.8791672 33.5866872)", Name 2380 ,
"POINT (-101.8813791 33.5854067)", Name 2381 ,
"POINT (-101.8787839 33.5868990)", Name 2382 ,
"POINT (-101.8777228 33.5832001)", Name 2383 ,
"POINT (-101.8731205 33.5846549)", Name 2384 ,
"POINT (-101.8710580 33.5856898)", Name 2385 ,
"POINT (-101.8809734 33.5862511)", Name 2386 ,
"POINT (-101.8726697 33.5813588)", Name 2387 ,
"POINT (-101.8715640 33.5792521)", Name 2388 ,
"POINT (-101.8748725 33.5844656)", Name 2389 ,
"POINT (-101.8791538 33.5825486)", Name 2390 ,
"POINT (-101.8740203 33.5821284)", Name 2391 ,
"POINT (-101.8806446 33.5855402)", Name 2392 ,
"POINT (-101.8762810 33.5832299)", Name 2393 ,
"POINT (-101.8814237 33.5855794)", Name 2394 ,
"POINT (-101.8804586 33.5872398)", Name 2395 ,
"POINT (-101.8718638 33.5840975)", Name 2396 ,
"POINT (-101.8794213 33.5857681)", Name 2397 ,
"POINT (-101.8774822 33.5860121)", Name 2398 ,
"POINT (-101.8763971 33.5819131)", Name 2399 ,
"POINT (-101.8804746 33.5828698)", Name 2400 ,
"POINT (-101.8801118 33.5815301)", Name 2401 ,
"POINT (-101.8814594 33.5803825)", Name 2402 ,
"POINT (-101.8743128 33.5837294)", Name 2403 ,
"POINT (-101.8805100 33.5795424)", Name 2404 ,
"POINT (-101.8709649 33.5867611)", Name 2405 ,
"POINT (-101.8787037 33.5869090)", Name 2406 ,
"POINT (-101.8814847 33.5809873)", Name 2407 ,
"POINT (-101.8765676 33.5829115)", Name 2408 ,
"POINT (-101.8779130 33.5864132)", Name 2409 ,
"POINT (-101.8812552 33.5801833)", Name 2410 ,
"POINT (-101.8746193 33.5910147)", Name 2411 ,
"POINT (-101.8779209 33.5820890)", Name 2412 ,
"POINT (-101.8818427 33.5794147)", Name 2413 ,
"POINT (-101.8794729 33.5889685)", Name 2414 ,
"POINT (-101.8797528 33.5816497)", Name 2415 ,
"POINT (-101.8858860 33.5804010)", Name 2416 ,
"POINT (-101.8774106 33.5800933)", Name 2417 ,
"POINT (-101.8780293 33.5825382)", Name 2418 ,
"POINT (-101.8809110 33.5814457)", Name 2419 ,
"POINT (-101.8743395 33.5839147)", Name 2420 ,
"POINT (-101.8830621 33.5852502)", Name 2421 ,
"POINT (-101.8794033 33.5859533)", Name 2422 ,
"POINT (-101.8744415 33.5911169)", Name 2423 ,
"POINT (-101.8839441 33.5846884)", Name 2424 ,
"POINT (-101.8786852 33.5859578)", Name 2425 ,
"POINT (-101.8733252 33.5843488)", Name 2426 ,
"POINT (-101.8806159 33.5851785)", Name 2427 ,
"POINT (-101.8803287 33.5875961)", Name 2428 ,
"POINT (-101.8751416 33.5854806)", Name 2429 ,
"POINT (-101.8747914 33.5789764)", Name 2430 ,
"POINT (-101.8795063 33.5918834)", Name 2431 ,
"POINT (-101.8755166 33.5861050)", Name 2432 ,
"POINT (-101.8772206 33.5785544)", Name 2433 ,
"POINT (-101.8807295 33.5816908)", Name 2434 ,
"POINT (-101.8729292 33.5818446)", Name 2435 ,
"POINT (-101.8794116 33.5889983)", Name 2436 ,
"POINT (-101.8732891 33.5880161)", Name 2437 ,
"POINT (-101.8741265 33.5890818)", Name 2438 ,
"POINT (-101.8754788 33.5819832)", Name 2439 ,
"POINT (-101.8742855 33.5791544)", Name 2440 ,
"POINT (-101.8764050 33.5796255)", Name 2441 ,
"POINT (-101.8744415 33.5861023)", Name 2442 ,
"POINT (-101.8751811 33.5788561)", Name 2443 ,
"POINT (-101.8755343 33.5788020)", Name 2444 ,
"POINT (-101.8857615 33.5836329)", Name 2445 ,
"POINT (-101.8788204 33.5824230)", Name 2446 ,
"POINT (-101.8793009 33.5876561)", Name 2447 ,
"POINT (-101.8792546 33.5873828)", Name 2448 ,
"POINT (-101.8769638 33.5807432)", Name 2449 ,
"POINT (-101.8748673 33.5789665)", Name 2450 ,
"POINT (-101.8813717 33.5824627)", Name 2451 ,
"POINT (-101.8792250 33.5808279)", Name 2452 ,
"POINT (-101.8808844 33.5803195)", Name 2453 ,
"POINT (-101.8710220 33.5859223)", Name 2454 ,
"POINT (-101.8793284 33.5866077)", Name 2455 ,
"POINT (-101.8713033 33.5828944)", Name 2456 ,
"POINT (-101.8738018 33.5842054)", Name 2457 ,
"POINT (-101.8816279 33.5817827)", Name 2458 ,
"POINT (-101.8732611 33.5799685)", Name 2459 ,
"POINT (-101.8732302 33.5792708)", Name 2460 ,
"POINT (-101.8804288 33.5873713)", Name 2461 ,
"POINT (-101.8735092 33.5792721)", Name 2462 ,
"POINT (-101.8790995 33.5883100)", Name 2463 ,
"POINT (-101.8810393 33.5882099)", Name 2464 ,
"POINT (-101.8811974 33.5808945)", Name 2465 ,
"POINT (-101.8789149 33.5818699)", Name 2466 ,
"POINT (-101.8725902 33.5816321)", Name 2467 ,
"POINT (-101.8720884 33.5802435)", Name 2468 ,
"POINT (-101.8819836 33.5807016)", Name 2469 ,
"POINT (-101.8788074 33.5870876)", Name 2470 ,
"POINT (-101.8814110 33.5806252)", Name 2471 ,
"POINT (-101.8806954 33.5802069)", Name 2472 ,
"POINT (-101.8786609 33.5880844)", Name 2473 ,
"POINT (-101.8735436 33.5846016)", Name 2474 ,
"POINT (-101.8748418 33.5838588)", Name 2475 ,
"POINT (-101.8808770 33.5798482)", Name 2476 ,
"POINT (-101.8739249 33.5820887)", Name 2477 ,
"POINT (-101.8717981 33.5812667)", Name 2478 ,
"POINT (-101.8825648 33.5877477)", Name 2479 ,
"POINT (-101.8809489 33.5802371)", Name 2480 ,
"POINT (-101.8804065 33.5913523)", Name 2481 ,
"POINT (-101.8746750 33.5821862)", Name 2482 ,
"POINT (-101.8787759 33.5869139)", Name 2483 ,
"POINT (-101.8715812 33.5792864)", Name 2484 ,
"POINT (-101.8776689 33.5811335)", Name 2485 ,
"POINT (-101.8808847 33.5838597)", Name 2486 ,
"POINT (-101.8787765 33.5811087)", Name 2487 ,
"POINT (-101.8818051 33.5858107)", Name 2488 ,
"POINT (-101.8803781 33.5811196)", Name 2489 ,
"POINT (-101.8792416 33.5798438)", Name 2490 ,
"POINT (-101.8820862 33.5858750)", Name 2491 ,
"POINT (-101.8750285 33.5866844)", Name 2492 ,
"POINT (-101.8798868 33.5828032)", Name 2493 ,
"POINT (-101.8812160 33.5921481)", Name 2494 ,
"POINT (-101.8804071 33.5914819)", Name 2495 ,
"POINT (-101.8728551 33.5840953)", Name 2496 ,
"POINT (-101.8805000 33.5809687)", Name 2497 ,
"POINT (-101.8744148 33.5852493)", Name 2498 ,
