WKT,name,description
"LINESTRING (-101.8786993 33.5859536, -101.8786852 33.5859578)", Line 344,
"LINESTRING (-101.8786852 33.5859578, -101.8786724 33.5859676)", Line 345,
"LINESTRING (-101.8786724 33.5859676, -101.878665 33.585975)", Line 346,
"LINESTRING (-101.878665 33.585975, -101.8786563 33.5859851)", Line 347,
"LINESTRING (-101.8786563 33.5859851, -101.8786477 33.5860002)", Line 348,
"LINESTRING (-101.8805192 33.5873343, -101.8804288 33.5873713)", Line 349,
"LINESTRING (-101.8804288 33.5873713, -101.8804063 33.5873774)", Line 350,
"LINESTRING (-101.8804063 33.5873774, -101.8802125 33.5873783)", Line 351,
"LINESTRING (-101.8802125 33.5873783, -101.8799963 33.5873793)", Line 352,
"LINESTRING (-101.8795229 33.5873359, -101.8793109 33.5872308)", Line 353,
"LINESTRING (-101.8793109 33.5872308, -101.8792536 33.5872174)", Line 354,
"LINESTRING (-101.8804493 33.587228, -101.8802581 33.5872247)", Line 355,
"LINESTRING (-101.8802581 33.5872247, -101.8801215 33.5872223)", Line 356,
"LINESTRING (-101.8801215 33.5872223, -101.8797934 33.5872226)", Line 357,
"LINESTRING (-101.8797934 33.5872226, -101.879447 33.5872169)", Line 358,
"LINESTRING (-101.879447 33.5872169, -101.8792857 33.5872173)", Line 359,
"LINESTRING (-101.8792857 33.5872173, -101.8792536 33.5872174)", Line 360,
"LINESTRING (-101.8792536 33.5872174, -101.8792233 33.5872175)", Line 361,
"LINESTRING (-101.8792233 33.5872175, -101.8787955 33.5872187)", Line 362,
"LINESTRING (-101.8787955 33.5872187, -101.8787792 33.5872187)", Line 363,
"LINESTRING (-101.8787792 33.5872187, -101.8787488 33.5872188)", Line 364,
"LINESTRING (-101.8787488 33.5872188, -101.8787433 33.5870884)", Line 365,
"LINESTRING (-101.8787433 33.5870884, -101.8787408 33.587032)", Line 366,
"LINESTRING (-101.8787408 33.587032, -101.8787385 33.5869591)", Line 367,
"LINESTRING (-101.8804951 33.5852715, -101.8803424 33.5852742)", Line 368,
"LINESTRING (-101.8803424 33.5852742, -101.8803399 33.5852736)", Line 369,
"LINESTRING (-101.8803399 33.5852736, -101.8801106 33.5852736)", Line 370,
"LINESTRING (-101.8801106 33.5852736, -101.8798819 33.5852736)", Line 371,
"LINESTRING (-101.8798819 33.5852736, -101.8797146 33.5852736)", Line 372,
"LINESTRING (-101.8797146 33.5852736, -101.8796817 33.5852754)", Line 373,
"LINESTRING (-101.8796817 33.5852754, -101.8794199 33.585457)", Line 374,
"LINESTRING (-101.8794199 33.585457, -101.8794213 33.5857681)", Line 375,
"LINESTRING (-101.8794213 33.5857681, -101.8794039 33.5857913)", Line 376,
"LINESTRING (-101.8794039 33.5857913, -101.8794033 33.5859533)", Line 377,
"LINESTRING (-101.8783461 33.5866976, -101.878345 33.5866152)", Line 378,
"LINESTRING (-101.878345 33.5866152, -101.8783424 33.5864218)", Line 379,
"LINESTRING (-101.8783424 33.5864218, -101.8783359 33.5863963)", Line 380,
"LINESTRING (-101.8783359 33.5863963, -101.8783183 33.5863555)", Line 381,
"LINESTRING (-101.8783183 33.5863555, -101.8782955 33.5863213)", Line 382,
"LINESTRING (-101.8782955 33.5863213, -101.8782792 33.5862979)", Line 383,
"LINESTRING (-101.8782792 33.5862979, -101.8782746 33.58628)", Line 384,
"LINESTRING (-101.8782746 33.58628, -101.8782751 33.5860959)", Line 385,
"LINESTRING (-101.8782751 33.5860959, -101.8782752 33.5860344)", Line 386,
"LINESTRING (-101.8782752 33.5860344, -101.8782733 33.5860196)", Line 387,
"LINESTRING (-101.8782733 33.5860196, -101.878267 33.5859708)", Line 388,
"LINESTRING (-101.8780818 33.585401, -101.8777324 33.5852276)", Line 389,
"LINESTRING (-101.8777324 33.5852276, -101.8776212 33.5851697)", Line 390,
"LINESTRING (-101.8776212 33.5851697, -101.8775482 33.5851344)", Line 391,
"LINESTRING (-101.8775482 33.5851344, -101.8774133 33.5850691)", Line 392,
"LINESTRING (-101.8777324 33.5852276, -101.8775477 33.5853092)", Line 393,
"LINESTRING (-101.880112 33.5800625, -101.8802193 33.580017)", Line 394,
"LINESTRING (-101.8802193 33.580017, -101.8804124 33.5799287)", Line 395,
"LINESTRING (-101.8804124 33.5799287, -101.8804325 33.5799086)", Line 396,
"LINESTRING (-101.8804325 33.5799086, -101.8804724 33.579851)", Line 397,
"LINESTRING (-101.8804724 33.579851, -101.880513 33.5797924)", Line 398,
"LINESTRING (-101.880513 33.5797924, -101.8805237 33.5797611)", Line 399,
"LINESTRING (-101.8805237 33.5797611, -101.8805451 33.5797276)", Line 400,
"LINESTRING (-101.8805451 33.5797276, -101.8805572 33.5797086)", Line 401,
"LINESTRING (-101.8805572 33.5797086, -101.8805626 33.5796829)", Line 402,
"LINESTRING (-101.8805626 33.5796829, -101.8805589 33.5796561)", Line 403,
"LINESTRING (-101.8805589 33.5796561, -101.8805599 33.5796215)", Line 404,
"LINESTRING (-101.8805599 33.5796215, -101.8805706 33.5795745)", Line 405,
"LINESTRING (-101.8805706 33.5795745, -101.8805787 33.579541)", Line 406,
"LINESTRING (-101.8805787 33.579541, -101.8805934 33.5794449)", Line 407,
"LINESTRING (-101.8805934 33.5794449, -101.8806145 33.5793491)", Line 408,
"LINESTRING (-101.8806145 33.5793491, -101.8806323 33.5792684)", Line 409,
"LINESTRING (-101.8806323 33.5792684, -101.8806331 33.5792636)", Line 410,
"LINESTRING (-101.8806331 33.5792636, -101.8806484 33.5791947)", Line 411,
"LINESTRING (-101.8806484 33.5791947, -101.8806511 33.5791422)", Line 412,
"LINESTRING (-101.8806511 33.5791422, -101.8806498 33.5790047)", Line 413,
"LINESTRING (-101.8806498 33.5790047, -101.8806538 33.5789477)", Line 414,
"LINESTRING (-101.8806538 33.5789477, -101.8806677 33.578895)", Line 415,
"LINESTRING (-101.8806677 33.578895, -101.8807094 33.5788032)", Line 416,
"LINESTRING (-101.8807094 33.5788032, -101.8807159 33.5787888)", Line 417,
"LINESTRING (-101.8807159 33.5787888, -101.8807274 33.5787771)", Line 418,
"LINESTRING (-101.8807274 33.5787771, -101.8808272 33.5786759)", Line 419,
"LINESTRING (-101.8808272 33.5786759, -101.8809519 33.5785263)", Line 420,
"LINESTRING (-101.8809519 33.5785263, -101.8810431 33.578324)", Line 421,
"LINESTRING (-101.8810431 33.578324, -101.8810562 33.578304)", Line 422,
"LINESTRING (-101.8810562 33.578304, -101.8810855 33.5782591)", Line 423,
"LINESTRING (-101.8810855 33.5782591, -101.8811356 33.5781826)", Line 424,
"LINESTRING (-101.8811356 33.5781826, -101.881141 33.5781743)", Line 425,
"LINESTRING (-101.8811946 33.5802248, -101.8811723 33.5803051)", Line 426,
"LINESTRING (-101.8811723 33.5803051, -101.8811538 33.5803717)", Line 427,
"LINESTRING (-101.8811538 33.5803717, -101.8811931 33.5804142)", Line 428,
"LINESTRING (-101.8811931 33.5804142, -101.8811995 33.5804718)", Line 429,
"LINESTRING (-101.8811995 33.5804718, -101.8811994 33.5804921)", Line 430,
"LINESTRING (-101.8811994 33.5804921, -101.8811992 33.5805293)", Line 431,
"LINESTRING (-101.8811992 33.5805293, -101.8811987 33.5806182)", Line 432,
"LINESTRING (-101.8811987 33.5806182, -101.8811985 33.5806449)", Line 433,
"LINESTRING (-101.8811985 33.5806449, -101.8811974 33.5808945)", Line 434,
"LINESTRING (-101.8811974 33.5808945, -101.8812141 33.5811202)", Line 435,
"LINESTRING (-101.8812141 33.5811202, -101.8812178 33.5812941)", Line 436,
"LINESTRING (-101.8812178 33.5812941, -101.8812317 33.5814219)", Line 437,
"LINESTRING (-101.8812317 33.5814219, -101.88125 33.5815519)", Line 438,
"LINESTRING (-101.88125 33.5815519, -101.8813014 33.581791)", Line 439,
"LINESTRING (-101.8813014 33.581791, -101.8813098 33.5818308)", Line 440,
"LINESTRING (-101.8813098 33.5818308, -101.8813162 33.5818651)", Line 441,
"LINESTRING (-101.8813162 33.5818651, -101.8813394 33.5819622)", Line 442,
"LINESTRING (-101.8813394 33.5819622, -101.8813451 33.5820032)", Line 443,
"LINESTRING (-101.8813451 33.5820032, -101.8813457 33.582043)", Line 444,
"LINESTRING (-101.8813457 33.582043, -101.8813351 33.5821458)", Line 445,
"LINESTRING (-101.8813351 33.5821458, -101.8813389 33.5822265)", Line 446,
"LINESTRING (-101.8813389 33.5822265, -101.8813427 33.5822546)", Line 447,
"LINESTRING (-101.8813427 33.5822546, -101.8813729 33.5824004)", Line 448,
"LINESTRING (-101.8813729 33.5824004, -101.8813769 33.5824346)", Line 449,
"LINESTRING (-101.8813769 33.5824346, -101.8813717 33.5824627)", Line 450,
"LINESTRING (-101.8813717 33.5824627, -101.8813572 33.5824947)", Line 451,
"LINESTRING (-101.8813572 33.5824947, -101.8813647 33.5824981)", Line 452,
"LINESTRING (-101.8813647 33.5824981, -101.8813964 33.5825601)", Line 453,
"LINESTRING (-101.8813964 33.5825601, -101.8814165 33.5826021)", Line 454,
"LINESTRING (-101.8814165 33.5826021, -101.8814185 33.5826443)", Line 455,
"LINESTRING (-101.8814185 33.5826443, -101.8814194 33.582687)", Line 456,
"LINESTRING (-101.8814194 33.582687, -101.8814702 33.582716)", Line 457,
"LINESTRING (-101.8814702 33.582716, -101.8814856 33.5827432)", Line 458,
"LINESTRING (-101.8814856 33.5827432, -101.881497 33.5827853)", Line 459,
"LINESTRING (-101.881497 33.5827853, -101.8814813 33.5828054)", Line 460,
"LINESTRING (-101.8814813 33.5828054, -101.8814462 33.5828393)", Line 461,
"LINESTRING (-101.8814462 33.5828393, -101.8814222 33.5828625)", Line 462,
"LINESTRING (-101.8814222 33.5828625, -101.8814553 33.5828965)", Line 463,
"LINESTRING (-101.8814553 33.5828965, -101.8814806 33.582929)", Line 464,
"LINESTRING (-101.8814806 33.582929, -101.881502 33.5829938)", Line 465,
"LINESTRING (-101.881502 33.5829938, -101.881535 33.5831798)", Line 466,
"LINESTRING (-101.881535 33.5831798, -101.8815914 33.5833081)", Line 467,
"LINESTRING (-101.8815914 33.5833081, -101.8816039 33.5833285)", Line 468,
"LINESTRING (-101.8816039 33.5833285, -101.8816381 33.5833842)", Line 469,
"LINESTRING (-101.8816381 33.5833842, -101.8816544 33.5834646)", Line 470,
"LINESTRING (-101.8816544 33.5834646, -101.8816787 33.5835807)", Line 471,
"LINESTRING (-101.8816787 33.5835807, -101.8816867 33.5836192)", Line 472,
"LINESTRING (-101.8816867 33.5836192, -101.8817354 33.5838476)", Line 473,
"LINESTRING (-101.8817354 33.5838476, -101.8818238 33.5842646)", Line 474,
"LINESTRING (-101.8818238 33.5842646, -101.8818639 33.5844582)", Line 475,
"LINESTRING (-101.8818639 33.5844582, -101.8819629 33.5849218)", Line 476,
"LINESTRING (-101.8819629 33.5849218, -101.8820072 33.5851459)", Line 477,
"LINESTRING (-101.8820072 33.5851459, -101.8820207 33.5852281)", Line 478,
"LINESTRING (-101.8820207 33.5852281, -101.8820149 33.5853328)", Line 479,
"LINESTRING (-101.8820149 33.5853328, -101.882011 33.5853973)", Line 480,
"LINESTRING (-101.882011 33.5853973, -101.8820168 33.5854472)", Line 481,
"LINESTRING (-101.8820168 33.5854472, -101.8820265 33.58551)", Line 482,
"LINESTRING (-101.8820265 33.58551, -101.8820149 33.5855407)", Line 483,
"LINESTRING (-101.8820149 33.5855407, -101.8819917 33.5855713)", Line 484,
"LINESTRING (-101.8819917 33.5855713, -101.8820048 33.5856161)", Line 485,
"LINESTRING (-101.8820048 33.5856161, -101.8820217 33.585674)", Line 486,
"LINESTRING (-101.8801936 33.5836096, -101.8801773 33.5836725)", Line 487,
"LINESTRING (-101.8801773 33.5836725, -101.8801668 33.5837121)", Line 488,
"LINESTRING (-101.8801668 33.5837121, -101.8801285 33.5837247)", Line 489,
"LINESTRING (-101.8801285 33.5837247, -101.8800705 33.583746)", Line 490,
"LINESTRING (-101.8800705 33.583746, -101.8796607 33.5838853)", Line 491,
"LINESTRING (-101.8796607 33.5838853, -101.8794722 33.5839465)", Line 492,
"LINESTRING (-101.8794722 33.5839465, -101.8791695 33.5840449)", Line 493,
"LINESTRING (-101.8791695 33.5840449, -101.8789935 33.5840963)", Line 494,
"LINESTRING (-101.8789935 33.5840963, -101.8789272 33.5841262)", Line 495,
"LINESTRING (-101.8789272 33.5841262, -101.8788747 33.5841498)", Line 496,
"LINESTRING (-101.8788747 33.5841498, -101.8788001 33.5841834)", Line 497,
"LINESTRING (-101.8788001 33.5841834, -101.8786832 33.5844362)", Line 498,
"LINESTRING (-101.8762086 33.5858704, -101.8765677 33.5858726)", Line 499,
"LINESTRING (-101.8765677 33.5858726, -101.8767674 33.5858738)", Line 500,
"LINESTRING (-101.8767674 33.5858738, -101.8767842 33.5858738)", Line 501,
"LINESTRING (-101.8798816 33.5852041, -101.8798819 33.5852736)", Line 502,
"LINESTRING (-101.8743475 33.5866833, -101.8743558 33.5870946)", Line 503,
"LINESTRING (-101.8743558 33.5870946, -101.8743554 33.5874856)", Line 504,
"LINESTRING (-101.8743554 33.5874856, -101.8743546 33.5875203)", Line 505,
"LINESTRING (-101.8743546 33.5875203, -101.8743567 33.5875586)", Line 506,
"LINESTRING (-101.8743567 33.5875586, -101.8743429 33.5875908)", Line 507,
"LINESTRING (-101.8743429 33.5875908, -101.8743437 33.5876059)", Line 508,
"LINESTRING (-101.8727293 33.5847935, -101.8726076 33.5847923)", Line 509,
"LINESTRING (-101.8725974 33.5848975, -101.8725681 33.5849457)", Line 510,
"LINESTRING (-101.8725681 33.5849457, -101.8725373 33.5849962)", Line 511,
"LINESTRING (-101.8725373 33.5849962, -101.8725022 33.5850334)", Line 512,
"LINESTRING (-101.8727062 33.5850722, -101.8727999 33.585118)", Line 513,
"LINESTRING (-101.8727999 33.585118, -101.8728331 33.5851257)", Line 514,
"LINESTRING (-101.8728331 33.5851257, -101.8730855 33.5851219)", Line 515,
"LINESTRING (-101.8724419 33.5850335, -101.8724418 33.58483)", Line 516,
"LINESTRING (-101.8724418 33.58483, -101.8724422 33.5847954)", Line 517,
"LINESTRING (-101.8724418 33.58483, -101.8723078 33.5849466)", Line 518,
"LINESTRING (-101.8723078 33.5849466, -101.8722751 33.5849894)", Line 519,
"LINESTRING (-101.8722751 33.5849894, -101.8721714 33.5850707)", Line 520,
"LINESTRING (-101.8721714 33.5850707, -101.8720642 33.585127)", Line 521,
"LINESTRING (-101.8720642 33.585127, -101.8718292 33.5851284)", Line 522,
"LINESTRING (-101.8718292 33.5851284, -101.8716998 33.5851266)", Line 523,
"LINESTRING (-101.8716998 33.5851266, -101.8714335 33.5851283)", Line 524,
"LINESTRING (-101.8714335 33.5851283, -101.8713724 33.5851288)", Line 525,
"LINESTRING (-101.8713724 33.5851288, -101.8712851 33.5851316)", Line 526,
"LINESTRING (-101.8712851 33.5851316, -101.8710127 33.5851283)", Line 527,
"LINESTRING (-101.8710127 33.5851283, -101.8709558 33.5851283)", Line 528,
"LINESTRING (-101.8709558 33.5851283, -101.8709194 33.5851528)", Line 529,
"LINESTRING (-101.8709194 33.5851528, -101.870903 33.5851638)", Line 530,
"LINESTRING (-101.870903 33.5851638, -101.8707716 33.58528)", Line 531,
"LINESTRING (-101.8718338 33.584786, -101.8717222 33.5847862)", Line 532,
"LINESTRING (-101.8717222 33.5847862, -101.8716327 33.5847862)", Line 533,
"LINESTRING (-101.8716327 33.5847862, -101.8716091 33.5847817)", Line 534,
"LINESTRING (-101.8716091 33.5847817, -101.8715534 33.5847709)", Line 535,
"LINESTRING (-101.8715534 33.5847709, -101.8714356 33.5847422)", Line 536,
"LINESTRING (-101.8714356 33.5847422, -101.8713624 33.5847168)", Line 537,
"LINESTRING (-101.8713624 33.5847168, -101.8713391 33.5847033)", Line 538,
"LINESTRING (-101.8713391 33.5847033, -101.8712892 33.5846744)", Line 539,
"LINESTRING (-101.8712892 33.5846744, -101.8711883 33.5846034)", Line 540,
"LINESTRING (-101.8711883 33.5846034, -101.8711352 33.5845971)", Line 541,
"LINESTRING (-101.8711352 33.5845971, -101.8710745 33.5845907)", Line 542,
"LINESTRING (-101.8710745 33.5845907, -101.8708887 33.5845945)", Line 543,
"LINESTRING (-101.8708887 33.5845945, -101.8708547 33.584596)", Line 544,
"LINESTRING (-101.8708547 33.584596, -101.8708252 33.5846109)", Line 545,
"LINESTRING (-101.8708252 33.5846109, -101.8708153 33.5846199)", Line 546,
"LINESTRING (-101.8708153 33.5846199, -101.8708054 33.5846406)", Line 547,
"LINESTRING (-101.8708054 33.5846406, -101.8708048 33.5847054)", Line 548,
"LINESTRING (-101.8708048 33.5847054, -101.8708034 33.5848404)", Line 549,
"LINESTRING (-101.8713724 33.5851288, -101.8713714 33.5849073)", Line 550,
"LINESTRING (-101.8713714 33.5849073, -101.8713624 33.5847168)", Line 551,
"LINESTRING (-101.8717824 33.5846944, -101.8716668 33.5847514)", Line 552,
"LINESTRING (-101.8716668 33.5847514, -101.8716091 33.5847817)", Line 553,
"LINESTRING (-101.8716091 33.5847817, -101.8713714 33.5849073)", Line 554,
"LINESTRING (-101.8713714 33.5849073, -101.871029 33.5850859)", Line 555,
"LINESTRING (-101.871029 33.5850859, -101.8709558 33.5851283)", Line 556,
"LINESTRING (-101.8717824 33.5846944, -101.8719117 33.5846936)", Line 557,
"LINESTRING (-101.8719128 33.5846041, -101.8719478 33.5846031)", Line 558,
"LINESTRING (-101.8719478 33.5846031, -101.8723892 33.584358)", Line 559,
"LINESTRING (-101.8723892 33.584358, -101.8724406 33.5843577)", Line 560,
"LINESTRING (-101.8724406 33.5843577, -101.8724406 33.5843134)", Line 561,
"LINESTRING (-101.8724406 33.5843134, -101.8724406 33.5842646)", Line 562,
"LINESTRING (-101.8724406 33.5842646, -101.8724312 33.5841582)", Line 563,
"LINESTRING (-101.8724312 33.5841582, -101.8724312 33.5839787)", Line 564,
"LINESTRING (-101.8724312 33.5839787, -101.8724307 33.5838816)", Line 565,
"LINESTRING (-101.8724307 33.5838816, -101.8724296 33.5836763)", Line 566,
"LINESTRING (-101.8724296 33.5836763, -101.8724353 33.5831318)", Line 567,
"LINESTRING (-101.8732941 33.5841528, -101.8732197 33.5841531)", Line 568,
"LINESTRING (-101.8732197 33.5841531, -101.8731414 33.5841546)", Line 569,
"LINESTRING (-101.8731414 33.5841546, -101.8727532 33.5841569)", Line 570,
"LINESTRING (-101.8727532 33.5841569, -101.872701 33.5841572)", Line 571,
"LINESTRING (-101.872701 33.5841572, -101.8726437 33.5841576)", Line 572,
"LINESTRING (-101.8726437 33.5841576, -101.8724312 33.5841582)", Line 573,
"LINESTRING (-101.8724312 33.5841582, -101.8721314 33.5841591)", Line 574,
"LINESTRING (-101.8721314 33.5841591, -101.8720059 33.5841595)", Line 575,
"LINESTRING (-101.8720059 33.5841595, -101.8716678 33.5841605)", Line 576,
"LINESTRING (-101.8716678 33.5841605, -101.8714947 33.584161)", Line 577,
"LINESTRING (-101.8714947 33.584161, -101.8713407 33.5841615)", Line 578,
"LINESTRING (-101.872702 33.5842646, -101.8727013 33.5841872)", Line 579,
"LINESTRING (-101.8727013 33.5841872, -101.872701 33.5841572)", Line 580,
"LINESTRING (-101.872701 33.5841572, -101.8726986 33.5838816)", Line 581,
"LINESTRING (-101.8726986 33.5838816, -101.8726974 33.583753)", Line 582,
"LINESTRING (-101.8807256 33.5817983, -101.8811861 33.5817925)", Line 583,
"LINESTRING (-101.8811861 33.5817925, -101.8813014 33.581791)", Line 584,
"LINESTRING (-101.8813014 33.581791, -101.8813995 33.5817898)", Line 585,
"LINESTRING (-101.8813995 33.5817898, -101.8814897 33.5817868)", Line 586,
"LINESTRING (-101.8814897 33.5817868, -101.8816279 33.5817827)", Line 587,
"LINESTRING (-101.8816279 33.5817827, -101.8817513 33.5817581)", Line 588,
"LINESTRING (-101.8817513 33.5817581, -101.8819586 33.5817087)", Line 589,
"LINESTRING (-101.8819586 33.5817087, -101.882161 33.5816676)", Line 590,
"LINESTRING (-101.882161 33.5816676, -101.88226 33.5816482)", Line 591,
"LINESTRING (-101.88226 33.5816482, -101.8823112 33.5816408)", Line 592,
"LINESTRING (-101.8823112 33.5816408, -101.8824144 33.581626)", Line 593,
"LINESTRING (-101.8824144 33.581626, -101.8826362 33.5816095)", Line 594,
"LINESTRING (-101.8826362 33.5816095, -101.8826901 33.5816055)", Line 595,
"LINESTRING (-101.8826901 33.5816055, -101.8829309 33.5816142)", Line 596,
"LINESTRING (-101.8829309 33.5816142, -101.8830406 33.581618)", Line 597,
"LINESTRING (-101.8830406 33.581618, -101.8831678 33.5816224)", Line 598,
"LINESTRING (-101.8831678 33.5816224, -101.8833762 33.5816423)", Line 599,
"LINESTRING (-101.8833762 33.5816423, -101.8834964 33.5816623)", Line 600,
"LINESTRING (-101.8834964 33.5816623, -101.8836022 33.5816799)", Line 601,
"LINESTRING (-101.8836022 33.5816799, -101.8838835 33.5817334)", Line 602,
"LINESTRING (-101.8838835 33.5817334, -101.8839603 33.5817494)", Line 603,
"LINESTRING (-101.8839603 33.5817494, -101.8841401 33.5817868)", Line 604,
"LINESTRING (-101.8841401 33.5817868, -101.8843622 33.5818362)", Line 605,
"LINESTRING (-101.8843622 33.5818362, -101.8845202 33.581865)", Line 606,
"LINESTRING (-101.8845202 33.581865, -101.8846584 33.5818773)", Line 607,
"LINESTRING (-101.8846584 33.5818773, -101.8847036 33.5818828)", Line 608,
"LINESTRING (-101.8847036 33.5818828, -101.8848607 33.581902)", Line 609,
"LINESTRING (-101.8848607 33.581902, -101.8850779 33.581939)", Line 610,
"LINESTRING (-101.8850779 33.581939, -101.8853938 33.5820048)", Line 611,
"LINESTRING (-101.8853938 33.5820048, -101.8854982 33.5820277)", Line 612,
"LINESTRING (-101.8854982 33.5820277, -101.8855243 33.5820303)", Line 613,
"LINESTRING (-101.8855243 33.5820303, -101.8855695 33.5820348)", Line 614,
"LINESTRING (-101.8855695 33.5820348, -101.8856515 33.5820327)", Line 615,
"LINESTRING (-101.8856515 33.5820327, -101.886179 33.5820324)", Line 616,
"LINESTRING (-101.886179 33.5820324, -101.8873871 33.5820281)", Line 617,
"LINESTRING (-101.8873871 33.5820281, -101.8874053 33.5820065)", Line 618,
"LINESTRING (-101.8874053 33.5820065, -101.8874832 33.5820022)", Line 619,
"LINESTRING (-101.8874832 33.5820022, -101.8875408 33.5820014)", Line 620,
"LINESTRING (-101.8875408 33.5820014, -101.8876793 33.5820014)", Line 621,
"LINESTRING (-101.8876793 33.5820014, -101.887758 33.5820399)", Line 622,
"LINESTRING (-101.887758 33.5820399, -101.8878281 33.5820742)", Line 623,
"LINESTRING (-101.8878281 33.5820742, -101.8879912 33.5820769)", Line 624,
"LINESTRING (-101.8879912 33.5820769, -101.8880898 33.5820785)", Line 625,
"LINESTRING (-101.88226 33.5816482, -101.8820721 33.5816306)", Line 626,
"LINESTRING (-101.8820721 33.5816306, -101.8819635 33.5816018)", Line 627,
"LINESTRING (-101.8819635 33.5816018, -101.8817573 33.581553)", Line 628,
"LINESTRING (-101.8817573 33.581553, -101.8817105 33.5815469)", Line 629,
"LINESTRING (-101.8817105 33.5815469, -101.881625 33.5815358)", Line 630,
"LINESTRING (-101.881625 33.5815358, -101.8815625 33.5815348)", Line 631,
"LINESTRING (-101.8815625 33.5815348, -101.8815077 33.5815339)", Line 632,
"LINESTRING (-101.8815077 33.5815339, -101.8814485 33.5815334)", Line 633,
"LINESTRING (-101.8814485 33.5815334, -101.8813481 33.5815428)", Line 634,
"LINESTRING (-101.8813481 33.5815428, -101.88125 33.5815519)", Line 635,
"LINESTRING (-101.88125 33.5815519, -101.8812135 33.5815494)", Line 636,
"LINESTRING (-101.8757772 33.5858087, -101.8757195 33.5857814)", Line 637,
"LINESTRING (-101.8757195 33.5857814, -101.8753629 33.5857713)", Line 638,
"LINESTRING (-101.8753629 33.5857713, -101.8752317 33.5857735)", Line 639,
"LINESTRING (-101.8752317 33.5857735, -101.8751413 33.5858058)", Line 640,
"LINESTRING (-101.8748456 33.5866859, -101.8744867 33.5863517)", Line 641,
"LINESTRING (-101.8751287 33.587474, -101.8750398 33.5874731)", Line 642,
"LINESTRING (-101.8750398 33.5874731, -101.8749484 33.5874746)", Line 643,
"LINESTRING (-101.8749484 33.5874746, -101.8749339 33.5874747)", Line 644,
"LINESTRING (-101.8720059 33.5841595, -101.871967 33.5841285)", Line 645,
"LINESTRING (-101.871967 33.5841285, -101.8718638 33.5840975)", Line 646,
"LINESTRING (-101.8718638 33.5840975, -101.871686 33.5840439)", Line 647,
"LINESTRING (-101.871686 33.5840439, -101.8716679 33.5840366)", Line 648,
"LINESTRING (-101.8716679 33.5840366, -101.8715016 33.5839692)", Line 649,
"LINESTRING (-101.8715016 33.5839692, -101.8713383 33.5839042)", Line 650,
"LINESTRING (-101.8713383 33.5839042, -101.8713103 33.5838931)", Line 651,
"LINESTRING (-101.8713103 33.5838931, -101.871225 33.5838569)", Line 652,
"LINESTRING (-101.871225 33.5838569, -101.8711309 33.5838169)", Line 653,
"LINESTRING (-101.8711309 33.5838169, -101.8710192 33.5837492)", Line 654,
"LINESTRING (-101.8710192 33.5837492, -101.8709092 33.5836773)", Line 655,
"LINESTRING (-101.8709092 33.5836773, -101.8708381 33.5836379)", Line 656,
"LINESTRING (-101.8708381 33.5836379, -101.8708055 33.5836237)", Line 657,
"LINESTRING (-101.8708055 33.5836237, -101.8707693 33.5836226)", Line 658,
"LINESTRING (-101.871339 33.5843009, -101.8713355 33.5842595)", Line 659,
"LINESTRING (-101.8713355 33.5842595, -101.8713407 33.5841615)", Line 660,
"LINESTRING (-101.8713407 33.5841615, -101.8713383 33.5839042)", Line 661,
"LINESTRING (-101.8738469 33.584801, -101.8736496 33.5848007)", Line 662,
"LINESTRING (-101.8736496 33.5848007, -101.8732655 33.5847982)", Line 663,
"LINESTRING (-101.8732655 33.5847982, -101.8732007 33.5847967)", Line 664,
"LINESTRING (-101.8732007 33.5847967, -101.8731217 33.5847962)", Line 665,
"LINESTRING (-101.8731217 33.5847962, -101.8731205 33.5846549)", Line 666,
"LINESTRING (-101.8731205 33.5846549, -101.8731267 33.5843111)", Line 667,
"LINESTRING (-101.8731267 33.5843111, -101.8731208 33.5842543)", Line 668,
"LINESTRING (-101.8731208 33.5842543, -101.8731108 33.5842432)", Line 669,
"LINESTRING (-101.874625 33.5838468, -101.8745509 33.5838548)", Line 670,
"LINESTRING (-101.8745509 33.5838548, -101.8744782 33.5838689)", Line 671,
"LINESTRING (-101.8744782 33.5838689, -101.8744075 33.5838889)", Line 672,
"LINESTRING (-101.8744075 33.5838889, -101.8743481 33.5839115)", Line 673,
"LINESTRING (-101.8743481 33.5839115, -101.8743395 33.5839147)", Line 674,
"LINESTRING (-101.8743395 33.5839147, -101.874275 33.583946)", Line 675,
"LINESTRING (-101.874275 33.583946, -101.8742145 33.5839825)", Line 676,
"LINESTRING (-101.8742145 33.5839825, -101.8741587 33.5840238)", Line 677,
"LINESTRING (-101.8741587 33.5840238, -101.8741081 33.5840695)", Line 678,
"LINESTRING (-101.8741081 33.5840695, -101.8740631 33.5841192)", Line 679,
"LINESTRING (-101.8740631 33.5841192, -101.8740481 33.5841388)", Line 680,
"LINESTRING (-101.8740481 33.5841388, -101.8740244 33.5841724)", Line 681,
"LINESTRING (-101.8740244 33.5841724, -101.8740081 33.5842006)", Line 682,
"LINESTRING (-101.8740081 33.5842006, -101.8739921 33.5842285)", Line 683,
"LINESTRING (-101.8739921 33.5842285, -101.8739667 33.584287)", Line 684,
"LINESTRING (-101.8739667 33.584287, -101.8739484 33.5843473)", Line 685,
"LINESTRING (-101.8739484 33.5843473, -101.8739374 33.5844088)", Line 686,
"LINESTRING (-101.8739374 33.5844088, -101.8739338 33.584471)", Line 687,
