WKT,name,description
"POINT (-101.8707671 33.5798505)", Start or End node Name 436 ,
"POINT (-101.8713621 33.5799974)", Start or End node Name 437 ,
"POINT (-101.8720273 33.5800659)", Start or End node Name 438 ,
"POINT (-101.8719826 33.5800460)", Start or End node Name 439 ,
"POINT (-101.8718113 33.5799358)", Start or End node Name 440 ,
"POINT (-101.8717921 33.5800475)", Start or End node Name 441 ,
"POINT (-101.8718015 33.5816090)", Start or End node Name 442 ,
"POINT (-101.8717971 33.5805370)", Start or End node Name 443 ,
"POINT (-101.8723234 33.5805362)", Start or End node Name 444 ,
"POINT (-101.8718026 33.5811181)", Start or End node Name 445 ,
"POINT (-101.8720743 33.5809830)", Start or End node Name 446 ,
"POINT (-101.8770481 33.5807991)", Start or End node Name 447 ,
"POINT (-101.8770489 33.5816755)", Start or End node Name 448 ,
"POINT (-101.8788048 33.5816748)", Start or End node Name 449 ,
"POINT (-101.8788083 33.5810906)", Start or End node Name 450 ,
"POINT (-101.8778691 33.5808635)", Start or End node Name 451 ,
"POINT (-101.8778712 33.5816451)", Start or End node Name 452 ,
"POINT (-101.8769642 33.5814038)", Start or End node Name 453 ,
"POINT (-101.8774273 33.5814038)", Start or End node Name 454 ,
"POINT (-101.8774278 33.5815327)", Start or End node Name 455 ,
"POINT (-101.8778690 33.5812593)", Start or End node Name 456 ,
"POINT (-101.8781147 33.5807509)", Start or End node Name 457 ,
"POINT (-101.8781152 33.5811263)", Start or End node Name 458 ,
"POINT (-101.8807745 33.5802472)", Start or End node Name 459 ,
"POINT (-101.8787446 33.5798439)", Start or End node Name 460 ,
"POINT (-101.8806375 33.5801575)", Start or End node Name 461 ,
"POINT (-101.8801116 33.5799350)", Start or End node Name 462 ,
"POINT (-101.8806677 33.5788950)", Start or End node Name 463 ,
"POINT (-101.8804557 33.5788614)", Start or End node Name 464 ,
"POINT (-101.8814238 33.5787547)", Start or End node Name 465 ,
"POINT (-101.8784316 33.5786751)", Start or End node Name 466 ,
"POINT (-101.8818496 33.5792429)", Start or End node Name 467 ,
"POINT (-101.8819177 33.5789048)", Start or End node Name 468 ,
"POINT (-101.8817429 33.5789645)", Start or End node Name 469 ,
"POINT (-101.8814189 33.5789112)", Start or End node Name 470 ,
"POINT (-101.8800821 33.5873059)", Start or End node Name 471 ,
"POINT (-101.8787019 33.5873846)", Start or End node Name 472 ,
"POINT (-101.8800243 33.5885775)", Start or End node Name 473 ,
"POINT (-101.8800629 33.5879961)", Start or End node Name 474 ,
"POINT (-101.8821037 33.5857171)", Start or End node Name 475 ,
"POINT (-101.8810448 33.5883819)", Start or End node Name 476 ,
"POINT (-101.8810459 33.5883580)", Start or End node Name 477 ,
"POINT (-101.8807198 33.5888311)", Start or End node Name 478 ,
"POINT (-101.8808928 33.5879168)", Start or End node Name 479 ,
"POINT (-101.8804404 33.5889191)", Start or End node Name 480 ,
"POINT (-101.8781134 33.5893922)", Start or End node Name 481 ,
"POINT (-101.8787364 33.5897602)", Start or End node Name 482 ,
"POINT (-101.8781720 33.5887132)", Start or End node Name 483 ,
"POINT (-101.8818607 33.5878367)", Start or End node Name 484 ,
"POINT (-101.8794729 33.5889685)", Start or End node Name 485 ,
"POINT (-101.8805784 33.5885688)", Start or End node Name 486 ,
"POINT (-101.8794729 33.5889685)", Start or End node Name 487 ,
"POINT (-101.8777489 33.5892809)", Start or End node Name 488 ,
"POINT (-101.8796343 33.5891631)", Start or End node Name 489 ,
"POINT (-101.8807530 33.5888198)", Start or End node Name 490 ,
"POINT (-101.8805817 33.5888755)", Start or End node Name 491 ,
"POINT (-101.8808665 33.5891155)", Start or End node Name 492 ,
"POINT (-101.8793535 33.5880819)", Start or End node Name 493 ,
"POINT (-101.8793571 33.5885335)", Start or End node Name 494 ,
"POINT (-101.8791572 33.5884277)", Start or End node Name 495 ,
"POINT (-101.8793560 33.5884277)", Start or End node Name 496 ,
"POINT (-101.8792563 33.5880822)", Start or End node Name 497 ,
"POINT (-101.8792552 33.5879787)", Start or End node Name 498 ,
"POINT (-101.8789890 33.5873330)", Start or End node Name 499 ,
"POINT (-101.8792233 33.5872175)", Start or End node Name 500 ,
"POINT (-101.8793838 33.5875531)", Start or End node Name 501 ,
"POINT (-101.8791243 33.5875544)", Start or End node Name 502 ,
"POINT (-101.8798447 33.5880801)", Start or End node Name 503 ,
"POINT (-101.8798446 33.5879978)", Start or End node Name 504 ,
"POINT (-101.8798446 33.5879978)", Start or End node Name 505 ,
"POINT (-101.8800629 33.5879961)", Start or End node Name 506 ,
"POINT (-101.8797554 33.5880399)", Start or End node Name 507 ,
"POINT (-101.8798446 33.5880395)", Start or End node Name 508 ,
"POINT (-101.8789005 33.5870865)", Start or End node Name 509 ,
"POINT (-101.8785785 33.5870896)", Start or End node Name 510 ,
"POINT (-101.8787385 33.5869591)", Start or End node Name 511 ,
"POINT (-101.8787385 33.5869591)", Start or End node Name 512 ,
"POINT (-101.8787714 33.5869064)", Start or End node Name 513 ,
"POINT (-101.8788454 33.5867707)", Start or End node Name 514 ,
"POINT (-101.8787018 33.5869132)", Start or End node Name 515 ,
"POINT (-101.8785661 33.5867538)", Start or End node Name 516 ,
"POINT (-101.8792919 33.5866537)", Start or End node Name 517 ,
"POINT (-101.8809825 33.5880565)", Start or End node Name 518 ,
"POINT (-101.8792510 33.5866939)", Start or End node Name 519 ,
"POINT (-101.8792554 33.5877005)", Start or End node Name 520 ,
"POINT (-101.8792510 33.5867332)", Start or End node Name 521 ,
"POINT (-101.8792510 33.5867332)", Start or End node Name 522 ,
"POINT (-101.8792510 33.5866939)", Start or End node Name 523 ,
"POINT (-101.8792510 33.5866939)", Start or End node Name 524 ,
"POINT (-101.8792101 33.5866566)", Start or End node Name 525 ,
"POINT (-101.8790987 33.5866569)", Start or End node Name 526 ,
"POINT (-101.8794369 33.5863834)", Start or End node Name 527 ,
"POINT (-101.8792511 33.5863846)", Start or End node Name 528 ,
"POINT (-101.8792503 33.5858982)", Start or End node Name 529 ,
"POINT (-101.8792513 33.5866236)", Start or End node Name 530 ,
"POINT (-101.8791732 33.5860390)", Start or End node Name 531 ,
"POINT (-101.8791725 33.5859550)", Start or End node Name 532 ,
"POINT (-101.8793281 33.5860380)", Start or End node Name 533 ,
"POINT (-101.8793275 33.5859535)", Start or End node Name 534 ,
"POINT (-101.8787790 33.5859574)", Start or End node Name 535 ,
"POINT (-101.8787800 33.5860403)", Start or End node Name 536 ,
"POINT (-101.8775493 33.5858453)", Start or End node Name 537 ,
"POINT (-101.8775506 33.5859426)", Start or End node Name 538 ,
"POINT (-101.8775905 33.5860321)", Start or End node Name 539 ,
"POINT (-101.8782751 33.5860959)", Start or End node Name 540 ,
"POINT (-101.8784171 33.5859956)", Start or End node Name 541 ,
"POINT (-101.8776077 33.5860087)", Start or End node Name 542 ,
"POINT (-101.8774934 33.5859675)", Start or End node Name 543 ,
"POINT (-101.8769516 33.5858988)", Start or End node Name 544 ,
"POINT (-101.8769470 33.5858431)", Start or End node Name 545 ,
"POINT (-101.8769466 33.5858905)", Start or End node Name 546 ,
"POINT (-101.8765677 33.5858726)", Start or End node Name 547 ,
"POINT (-101.8767465 33.5850751)", Start or End node Name 548 ,
"POINT (-101.8769469 33.5858549)", Start or End node Name 549 ,
"POINT (-101.8774878 33.5860238)", Start or End node Name 550 ,
"POINT (-101.8766534 33.5857700)", Start or End node Name 551 ,
"POINT (-101.8768666 33.5863508)", Start or End node Name 552 ,
"POINT (-101.8768206 33.5859263)", Start or End node Name 553 ,
"POINT (-101.8768335 33.5859193)", Start or End node Name 554 ,
"POINT (-101.8768666 33.5863508)", Start or End node Name 555 ,
"POINT (-101.8769853 33.5863580)", Start or End node Name 556 ,
"POINT (-101.8768693 33.5862058)", Start or End node Name 557 ,
"POINT (-101.8768721 33.5862976)", Start or End node Name 558 ,
"POINT (-101.8763567 33.5862070)", Start or End node Name 559 ,
"POINT (-101.8763989 33.5861427)", Start or End node Name 560 ,
"POINT (-101.8762040 33.5862800)", Start or End node Name 561 ,
"POINT (-101.8768765 33.5861186)", Start or End node Name 562 ,
"POINT (-101.8775470 33.5855706)", Start or End node Name 563 ,
"POINT (-101.8775480 33.5848695)", Start or End node Name 564 ,
"POINT (-101.8781752 33.5844783)", Start or End node Name 565 ,
"POINT (-101.8766488 33.5848733)", Start or End node Name 566 ,
"POINT (-101.8776396 33.5844392)", Start or End node Name 567 ,
"POINT (-101.8773004 33.5848712)", Start or End node Name 568 ,
"POINT (-101.8772738 33.5848405)", Start or End node Name 569 ,
"POINT (-101.8772732 33.5850704)", Start or End node Name 570 ,
"POINT (-101.8775481 33.5850645)", Start or End node Name 571 ,
"POINT (-101.8775481 33.5850041)", Start or End node Name 572 ,
"POINT (-101.8786972 33.5839910)", Start or End node Name 573 ,
"POINT (-101.8789683 33.5849466)", Start or End node Name 574 ,
"POINT (-101.8807309 33.5838010)", Start or End node Name 575 ,
"POINT (-101.8804262 33.5846640)", Start or End node Name 576 ,
"POINT (-101.8803984 33.5851942)", Start or End node Name 577 ,
"POINT (-101.8800145 33.5842404)", Start or End node Name 578 ,
"POINT (-101.8801668 33.5837121)", Start or End node Name 579 ,
"POINT (-101.8800538 33.5841267)", Start or End node Name 580 ,
"POINT (-101.8800654 33.5840861)", Start or End node Name 581 ,
"POINT (-101.8798631 33.5840991)", Start or End node Name 582 ,
"POINT (-101.8799267 33.5840843)", Start or End node Name 583 ,
"POINT (-101.8799051 33.5840209)", Start or End node Name 584 ,
"POINT (-101.8794722 33.5839465)", Start or End node Name 585 ,
"POINT (-101.8793826 33.5838005)", Start or End node Name 586 ,
"POINT (-101.8803107 33.5850664)", Start or End node Name 587 ,
"POINT (-101.8802264 33.5851958)", Start or End node Name 588 ,
"POINT (-101.8805596 33.5851104)", Start or End node Name 589 ,
"POINT (-101.8806590 33.5851247)", Start or End node Name 590 ,
"POINT (-101.8807628 33.5851408)", Start or End node Name 591 ,
"POINT (-101.8807628 33.5851408)", Start or End node Name 592 ,
"POINT (-101.8809787 33.5852075)", Start or End node Name 593 ,
"POINT (-101.8811256 33.5852696)", Start or End node Name 594 ,
"POINT (-101.8812145 33.5853064)", Start or End node Name 595 ,
"POINT (-101.8812145 33.5853064)", Start or End node Name 596 ,
"POINT (-101.8813896 33.5853827)", Start or End node Name 597 ,
"POINT (-101.8813896 33.5853827)", Start or End node Name 598 ,
"POINT (-101.8816356 33.5854305)", Start or End node Name 599 ,
"POINT (-101.8819917 33.5855713)", Start or End node Name 600 ,
"POINT (-101.8820997 33.5879265)", Start or End node Name 601 ,
"POINT (-101.8834014 33.5877152)", Start or End node Name 602 ,
"POINT (-101.8815353 33.5903884)", Start or End node Name 603 ,
"POINT (-101.8814523 33.5904599)", Start or End node Name 604 ,
"POINT (-101.8708028 33.5816057)", Start or End node Name 605 ,
"POINT (-101.8707912 33.5816228)", Start or End node Name 606 ,
"POINT (-101.8783264 33.5786733)", Start or End node Name 607 ,
"POINT (-101.8760750 33.5786517)", Start or End node Name 608 ,
"POINT (-101.8740943 33.5851219)", Start or End node Name 609 ,
"POINT (-101.8743443 33.5853681)", Start or End node Name 610 ,
"POINT (-101.8742801 33.5851398)", Start or End node Name 611 ,
"POINT (-101.8730855 33.5851219)", Start or End node Name 612 ,
"POINT (-101.8707693 33.5836226)", Start or End node Name 613 ,
"POINT (-101.8731414 33.5841546)", Start or End node Name 614 ,
"POINT (-101.8736720 33.5837321)", Start or End node Name 615 ,
"POINT (-101.8746225 33.5837278)", Start or End node Name 616 ,
"POINT (-101.8736075 33.5837971)", Start or End node Name 617 ,
"POINT (-101.8736184 33.5843483)", Start or End node Name 618 ,
"POINT (-101.8732800 33.5843608)", Start or End node Name 619 ,
"POINT (-101.8732792 33.5842469)", Start or End node Name 620 ,
"POINT (-101.8732709 33.5846996)", Start or End node Name 621 ,
"POINT (-101.8732802 33.5845867)", Start or End node Name 622 ,
"POINT (-101.8732800 33.5843608)", Start or End node Name 623 ,
"POINT (-101.8736184 33.5843483)", Start or End node Name 624 ,
"POINT (-101.8736514 33.5851228)", Start or End node Name 625 ,
"POINT (-101.8736484 33.5846910)", Start or End node Name 626 ,
"POINT (-101.8814897 33.5817868)", Start or End node Name 627 ,
"POINT (-101.8814341 33.5805861)", Start or End node Name 628 ,
"POINT (-101.8744415 33.5861023)", Start or End node Name 629 ,
"POINT (-101.8741882 33.5861017)", Start or End node Name 630 ,
"POINT (-101.8743508 33.5862682)", Start or End node Name 631 ,
"POINT (-101.8743409 33.5865315)", Start or End node Name 632 ,
"POINT (-101.8743409 33.5865315)", Start or End node Name 633 ,
"POINT (-101.8744888 33.5866837)", Start or End node Name 634 ,
"POINT (-101.8725161 33.5857835)", Start or End node Name 635 ,
"POINT (-101.8728323 33.5860225)", Start or End node Name 636 ,
"POINT (-101.8729730 33.5861004)", Start or End node Name 637 ,
"POINT (-101.8731710 33.5861118)", Start or End node Name 638 ,
"POINT (-101.8727885 33.5863816)", Start or End node Name 639 ,
"POINT (-101.8720240 33.5859982)", Start or End node Name 640 ,
"POINT (-101.8724997 33.5859763)", Start or End node Name 641 ,
"POINT (-101.8728850 33.5858055)", Start or End node Name 642 ,
"POINT (-101.8723986 33.5870507)", Start or End node Name 643 ,
"POINT (-101.8707433 33.5870545)", Start or End node Name 644 ,
"POINT (-101.8708333 33.5870543)", Start or End node Name 645 ,
"POINT (-101.8709201 33.5857888)", Start or End node Name 646 ,
"POINT (-101.8725161 33.5857835)", Start or End node Name 647 ,
"POINT (-101.8707634 33.5857912)", Start or End node Name 648 ,
"POINT (-101.8709899 33.5868407)", Start or End node Name 649 ,
"POINT (-101.8707394 33.5868904)", Start or End node Name 650 ,
"POINT (-101.8712872 33.5863723)", Start or End node Name 651 ,
"POINT (-101.8707402 33.5863755)", Start or End node Name 652 ,
"POINT (-101.8711915 33.5857879)", Start or End node Name 653 ,
"POINT (-101.8707402 33.5863755)", Start or End node Name 654 ,
"POINT (-101.8710220 33.5859223)", Start or End node Name 655 ,
"POINT (-101.8707634 33.5857912)", Start or End node Name 656 ,
"POINT (-101.8716662 33.5857863)", Start or End node Name 657 ,
"POINT (-101.8709952 33.5857886)", Start or End node Name 658 ,
"POINT (-101.8714206 33.5857871)", Start or End node Name 659 ,
"POINT (-101.8714249 33.5859909)", Start or End node Name 660 ,
"POINT (-101.8712872 33.5863723)", Start or End node Name 661 ,
"POINT (-101.8709899 33.5868407)", Start or End node Name 662 ,
"POINT (-101.8712872 33.5863723)", Start or End node Name 663 ,
"POINT (-101.8709361 33.5860467)", Start or End node Name 664 ,
"POINT (-101.8720240 33.5859982)", Start or End node Name 665 ,
"POINT (-101.8720244 33.5857851)", Start or End node Name 666 ,
"POINT (-101.8724918 33.5882825)", Start or End node Name 667 ,
"POINT (-101.8723936 33.5879016)", Start or End node Name 668 ,
"POINT (-101.8729732 33.5879016)", Start or End node Name 669 ,
"POINT (-101.8734306 33.5878347)", Start or End node Name 670 ,
"POINT (-101.8735546 33.5883123)", Start or End node Name 671 ,
"POINT (-101.8732752 33.5874389)", Start or End node Name 672 ,
"POINT (-101.8741406 33.5883119)", Start or End node Name 673 ,
"POINT (-101.8729695 33.5882649)", Start or End node Name 674 ,
"POINT (-101.8729695 33.5882649)", Start or End node Name 675 ,
"POINT (-101.8731925 33.5888187)", Start or End node Name 676 ,
"POINT (-101.8730126 33.5883487)", Start or End node Name 677 ,
"POINT (-101.8726433 33.5884531)", Start or End node Name 678 ,
"POINT (-101.8743554 33.5874856)", Start or End node Name 679 ,
"POINT (-101.8732764 33.5875325)", Start or End node Name 680 ,
"POINT (-101.8716679 33.5840366)", Start or End node Name 681 ,
"POINT (-101.8716679 33.5842625)", Start or End node Name 682 ,
"POINT (-101.8716680 33.5843511)", Start or End node Name 683 ,
"POINT (-101.8716678 33.5846061)", Start or End node Name 684 ,
"POINT (-101.8716674 33.5846987)", Start or End node Name 685 ,
"POINT (-101.8716668 33.5847514)", Start or End node Name 686 ,
"POINT (-101.8713355 33.5842595)", Start or End node Name 687 ,
"POINT (-101.8710362 33.5842609)", Start or End node Name 688 ,
"POINT (-101.8708048 33.5847054)", Start or End node Name 689 ,
"POINT (-101.8709374 33.5847049)", Start or End node Name 690 ,
"POINT (-101.8725685 33.5842643)", Start or End node Name 691 ,
"POINT (-101.8736609 33.5829507)", Start or End node Name 692 ,
"POINT (-101.8771785 33.5832032)", Start or End node Name 693 ,
"POINT (-101.8767931 33.5832265)", Start or End node Name 694 ,
"POINT (-101.8767931 33.5832265)", Start or End node Name 695 ,
"POINT (-101.8767532 33.5824717)", Start or End node Name 696 ,
"POINT (-101.8767848 33.5826749)", Start or End node Name 697 ,
"POINT (-101.8762810 33.5832299)", Start or End node Name 698 ,
"POINT (-101.8739368 33.5840656)", Start or End node Name 699 ,
"POINT (-101.8738892 33.5834459)", Start or End node Name 700 ,
"POINT (-101.8741816 33.5838579)", Start or End node Name 701 ,
"POINT (-101.8737984 33.5835979)", Start or End node Name 702 ,
"POINT (-101.8747062 33.5910706)", Start or End node Name 703 ,
"POINT (-101.8747062 33.5910706)", Start or End node Name 704 ,
"POINT (-101.8747098 33.5918476)", Start or End node Name 705 ,
"POINT (-101.8743644 33.5901916)", Start or End node Name 706 ,
"POINT (-101.8756185 33.5894486)", Start or End node Name 707 ,
"POINT (-101.8749312 33.5894381)", Start or End node Name 708 ,
"POINT (-101.8720302 33.5870515)", Start or End node Name 709 ,
"POINT (-101.8720272 33.5867413)", Start or End node Name 710 ,
"POINT (-101.8726801 33.5869315)", Start or End node Name 711 ,
"POINT (-101.8721750 33.5864427)", Start or End node Name 712 ,
"POINT (-101.8727728 33.5866302)", Start or End node Name 713 ,
"POINT (-101.8724883 33.5867595)", Start or End node Name 714 ,
"POINT (-101.8725491 33.5868824)", Start or End node Name 715 ,
"POINT (-101.8720302 33.5870515)", Start or End node Name 716 ,
"POINT (-101.8723541 33.5870508)", Start or End node Name 717 ,
"POINT (-101.8723426 33.5869329)", Start or End node Name 718 ,
"POINT (-101.8734566 33.5876203)", Start or End node Name 719 ,
"POINT (-101.8732775 33.5876214)", Start or End node Name 720 ,
"POINT (-101.8731920 33.5876942)", Start or End node Name 721 ,
"POINT (-101.8731920 33.5876942)", Start or End node Name 722 ,
"POINT (-101.8730603 33.5878363)", Start or End node Name 723 ,
"POINT (-101.8730611 33.5877593)", Start or End node Name 724 ,
"POINT (-101.8731911 33.5876506)", Start or End node Name 725 ,
"POINT (-101.8732778 33.5876506)", Start or End node Name 726 ,
"POINT (-101.8730575 33.5875400)", Start or End node Name 727 ,
"POINT (-101.8730569 33.5874378)", Start or End node Name 728 ,
"POINT (-101.8735033 33.5869656)", Start or End node Name 729 ,
"POINT (-101.8739051 33.5867434)", Start or End node Name 730 ,
"POINT (-101.8740788 33.5861020)", Start or End node Name 731 ,
"POINT (-101.8738346 33.5862238)", Start or End node Name 732 ,
"POINT (-101.8737596 33.5869627)", Start or End node Name 733 ,
"POINT (-101.8743558 33.5870946)", Start or End node Name 734 ,
"POINT (-101.8751585 33.5871390)", Start or End node Name 735 ,
"POINT (-101.8756944 33.5873241)", Start or End node Name 736 ,
"POINT (-101.8750526 33.5871407)", Start or End node Name 737 ,
"POINT (-101.8751518 33.5878077)", Start or End node Name 738 ,
"POINT (-101.8767418 33.5847482)", Start or End node Name 739 ,
"POINT (-101.8757628 33.5847500)", Start or End node Name 740 ,
"POINT (-101.8797364 33.5800148)", Start or End node Name 741 ,
"POINT (-101.8787437 33.5800136)", Start or End node Name 742 ,
"POINT (-101.8767730 33.5805687)", Start or End node Name 743 ,
"POINT (-101.8771676 33.5808633)", Start or End node Name 744 ,
"POINT (-101.8779034 33.5804793)", Start or End node Name 745 ,
"POINT (-101.8774186 33.5806016)", Start or End node Name 746 ,
"POINT (-101.8808656 33.5867093)", Start or End node Name 747 ,
"POINT (-101.8808614 33.5853158)", Start or End node Name 748 ,
"POINT (-101.8809734 33.5862511)", Start or End node Name 749 ,
"POINT (-101.8801173 33.5865251)", Start or End node Name 750 ,
"POINT (-101.8805036 33.5862491)", Start or End node Name 751 ,
"POINT (-101.8805050 33.5857418)", Start or End node Name 752 ,
"POINT (-101.8808626 33.5857419)", Start or End node Name 753 ,
"POINT (-101.8801153 33.5857404)", Start or End node Name 754 ,
"POINT (-101.8801153 33.5857404)", Start or End node Name 755 ,
"POINT (-101.8801179 33.5854608)", Start or End node Name 756 ,
"POINT (-101.8803675 33.5862482)", Start or End node Name 757 ,
"POINT (-101.8803640 33.5866744)", Start or End node Name 758 ,
"POINT (-101.8803658 33.5864508)", Start or End node Name 759 ,
"POINT (-101.8806456 33.5864501)", Start or End node Name 760 ,
"POINT (-101.8803671 33.5857415)", Start or End node Name 761 ,
"POINT (-101.8803424 33.5852304)", Start or End node Name 762 ,
"POINT (-101.8805073 33.5852721)", Start or End node Name 763 ,
"POINT (-101.8805084 33.5854017)", Start or End node Name 764 ,
"POINT (-101.8808626 33.5857419)", Start or End node Name 765 ,
"POINT (-101.8809743 33.5857421)", Start or End node Name 766 ,
"POINT (-101.8798819 33.5852736)", Start or End node Name 767 ,
"POINT (-101.8798833 33.5857143)", Start or End node Name 768 ,
"POINT (-101.8798828 33.5855419)", Start or End node Name 769 ,
"POINT (-101.8798832 33.5856754)", Start or End node Name 770 ,
"POINT (-101.8806448 33.5857418)", Start or End node Name 771 ,
"POINT (-101.8803444 33.5855419)", Start or End node Name 772 ,
"POINT (-101.8798915 33.5866487)", Start or End node Name 773 ,
"POINT (-101.8798899 33.5862737)", Start or End node Name 774 ,
"POINT (-101.8798901 33.5863145)", Start or End node Name 775 ,
"POINT (-101.8798907 33.5864501)", Start or End node Name 776 ,
"POINT (-101.8787205 33.5860517)", Start or End node Name 777 ,
"POINT (-101.8787292 33.5864078)", Start or End node Name 778 ,
"POINT (-101.8808649 33.5865883)", Start or End node Name 779 ,
"POINT (-101.8820226 33.5865849)", Start or End node Name 780 ,
"POINT (-101.8822698 33.5866920)", Start or End node Name 781 ,
"POINT (-101.8822683 33.5864964)", Start or End node Name 782 ,
"POINT (-101.8820822 33.5865947)", Start or End node Name 783 ,
"POINT (-101.8820226 33.5865849)", Start or End node Name 784 ,
"POINT (-101.8813696 33.5858154)", Start or End node Name 785 ,
"POINT (-101.8821217 33.5858792)", Start or End node Name 786 ,
"POINT (-101.8724983 33.5874394)", Start or End node Name 787 ,
"POINT (-101.8735033 33.5869656)", Start or End node Name 788 ,
"POINT (-101.8735033 33.5869656)", Start or End node Name 789 ,
"POINT (-101.8734963 33.5861081)", Start or End node Name 790 ,
"POINT (-101.8722838 33.5849008)", Start or End node Name 791 ,
"POINT (-101.8721388 33.5847897)", Start or End node Name 792 ,
"POINT (-101.8771785 33.5832032)", Start or End node Name 793 ,
"POINT (-101.8777601 33.5824766)", Start or End node Name 794 ,
"POINT (-101.8792760 33.5830907)", Start or End node Name 795 ,
"POINT (-101.8778673 33.5824766)", Start or End node Name 796 ,
"POINT (-101.8769853 33.5863580)", Start or End node Name 797 ,
"POINT (-101.8781710 33.5868660)", Start or End node Name 798 ,
"POINT (-101.8781966 33.5864375)", Start or End node Name 799 ,
"POINT (-101.8778445 33.5864093)", Start or End node Name 800 ,
"POINT (-101.8781966 33.5864375)", Start or End node Name 801 ,
"POINT (-101.8781909 33.5865774)", Start or End node Name 802 ,
"POINT (-101.8746737 33.5821369)", Start or End node Name 803 ,
"POINT (-101.8746801 33.5829226)", Start or End node Name 804 ,
"POINT (-101.8741843 33.5835973)", Start or End node Name 805 ,
"POINT (-101.8754174 33.5835921)", Start or End node Name 806 ,
"POINT (-101.8744973 33.5837285)", Start or End node Name 807 ,
"POINT (-101.8745785 33.5835956)", Start or End node Name 808 ,
"POINT (-101.8748649 33.5837268)", Start or End node Name 809 ,
"POINT (-101.8747739 33.5835948)", Start or End node Name 810 ,
"POINT (-101.8751572 33.5837274)", Start or End node Name 811 ,
"POINT (-101.8751575 33.5835932)", Start or End node Name 812 ,
"POINT (-101.8751575 33.5835932)", Start or End node Name 813 ,
"POINT (-101.8750149 33.5837271)", Start or End node Name 814 ,
"POINT (-101.8743128 33.5837294)", Start or End node Name 815 ,
"POINT (-101.8742124 33.5835972)", Start or End node Name 816 ,
"POINT (-101.8751911 33.5835930)", Start or End node Name 817 ,
"POINT (-101.8754223 33.5830112)", Start or End node Name 818 ,
"POINT (-101.8753990 33.5830113)", Start or End node Name 819 ,
"POINT (-101.8751917 33.5833454)", Start or End node Name 820 ,
"POINT (-101.8752188 33.5830117)", Start or End node Name 821 ,
"POINT (-101.8753882 33.5833044)", Start or End node Name 822 ,
"POINT (-101.8753828 33.5833812)", Start or End node Name 823 ,
"POINT (-101.8751917 33.5833803)", Start or End node Name 824 ,
"POINT (-101.8767465 33.5851077)", Start or End node Name 825 ,
"POINT (-101.8757428 33.5852662)", Start or End node Name 826 ,
"POINT (-101.8751596 33.5866847)", Start or End node Name 827 ,
"POINT (-101.8752714 33.5866806)", Start or End node Name 828 ,
"POINT (-101.8709185 33.5856455)", Start or End node Name 829 ,
"POINT (-101.8709194 33.5851528)", Start or End node Name 830 ,
"POINT (-101.8712103 33.5856898)", Start or End node Name 831 ,
"POINT (-101.8707700 33.5854895)", Start or End node Name 832 ,
"POINT (-101.8719529 33.5819542)", Start or End node Name 833 ,
"POINT (-101.8719609 33.5810366)", Start or End node Name 834 ,
"POINT (-101.8732531 33.5820918)", Start or End node Name 835 ,
"POINT (-101.8728992 33.5814634)", Start or End node Name 836 ,
"POINT (-101.8728994 33.5813574)", Start or End node Name 837 ,
"POINT (-101.8719615 33.5812200)", Start or End node Name 838 ,
"POINT (-101.8726566 33.5813440)", Start or End node Name 839 ,
"POINT (-101.8717981 33.5812667)", Start or End node Name 840 ,
"POINT (-101.8719529 33.5819542)", Start or End node Name 841 ,
"POINT (-101.8729733 33.5820846)", Start or End node Name 842 ,
"POINT (-101.8721435 33.5820537)", Start or End node Name 843 ,
"POINT (-101.8721392 33.5819624)", Start or End node Name 844 ,
"POINT (-101.8724373 33.5801430)", Start or End node Name 845 ,
"POINT (-101.8722672 33.5805363)", Start or End node Name 846 ,
"POINT (-101.8722672 33.5805363)", Start or End node Name 847 ,
"POINT (-101.8719609 33.5810366)", Start or End node Name 848 ,
"POINT (-101.8738532 33.5800197)", Start or End node Name 849 ,
"POINT (-101.8730741 33.5801431)", Start or End node Name 850 ,
"POINT (-101.8736000 33.5800191)", Start or End node Name 851 ,
"POINT (-101.8734800 33.5808658)", Start or End node Name 852 ,
"POINT (-101.8736787 33.5805281)", Start or End node Name 853 ,
"POINT (-101.8732722 33.5805297)", Start or End node Name 854 ,
"POINT (-101.8738532 33.5800197)", Start or End node Name 855 ,
"POINT (-101.8738526 33.5796086)", Start or End node Name 856 ,
"POINT (-101.8724373 33.5801430)", Start or End node Name 857 ,
"POINT (-101.8730741 33.5801431)", Start or End node Name 858 ,
"POINT (-101.8726566 33.5813440)", Start or End node Name 859 ,
"POINT (-101.8726472 33.5816343)", Start or End node Name 860 ,
"POINT (-101.8730690 33.5809576)", Start or End node Name 861 ,
"POINT (-101.8724685 33.5809677)", Start or End node Name 862 ,
"POINT (-101.8734800 33.5808658)", Start or End node Name 863 ,
"POINT (-101.8730690 33.5809576)", Start or End node Name 864 ,
"POINT (-101.8738532 33.5800197)", Start or End node Name 865 ,
"POINT (-101.8735419 33.5809001)", Start or End node Name 866 ,
"POINT (-101.8821417 33.5872751)", Start or End node Name 867 ,
"POINT (-101.8819715 33.5876136)", Start or End node Name 868 ,
"POINT (-101.8820696 33.5871981)", Start or End node Name 869 ,
"POINT (-101.8819546 33.5873815)", Start or End node Name 870 ,
"POINT (-101.8822363 33.5862993)", Start or End node Name 871 ,
"POINT (-101.8817153 33.5863729)", Start or End node Name 872 ,
