WKT,name,description
"LINESTRING (-101.8807256 33.5817983, -101.8811861 33.5817925, -101.8813014 33.5817910, -101.8813995 33.5817898, -101.8814897 33.5817868, -101.8816279 33.5817827, -101.8817513 33.5817581, -101.8819586 33.5817087, -101.8821610 33.5816676, -101.8822600 33.5816482, -101.8823112 33.5816408, -101.8824144 33.5816260, -101.8826362 33.5816095, -101.8826901 33.5816055, -101.8829309 33.5816142, -101.8830406 33.5816180, -101.8831678 33.5816224, -101.8833762 33.5816423, -101.8834964 33.5816623, -101.8836022 33.5816799, -101.8838835 33.5817334, -101.8839603 33.5817494, -101.8841401 33.5817868, -101.8843622 33.5818362, -101.8845202 33.5818650, -101.8846584 33.5818773, -101.8847036 33.5818828, -101.8848607 33.5819020, -101.8850779 33.5819390, -101.8853938 33.5820048, -101.8854982 33.5820277, -101.8855243 33.5820303, -101.8855695 33.5820348, -101.8856515 33.5820327, -101.8861790 33.5820324, -101.8873871 33.5820281, -101.8874053 33.5820065, -101.8874832 33.5820022, -101.8875408 33.5820014, -101.8876793 33.5820014, -101.8877580 33.5820399, -101.8878281 33.5820742, -101.8879912 33.5820769, -101.8880898 33.5820785)", Line 122,
"LINESTRING (-101.8822600 33.5816482, -101.8820721 33.5816306, -101.8819635 33.5816018, -101.8817573 33.5815530, -101.8817105 33.5815469, -101.8816250 33.5815358, -101.8815625 33.5815348, -101.8815077 33.5815339, -101.8814485 33.5815334, -101.8813481 33.5815428, -101.8812500 33.5815519, -101.8812135 33.5815494)", Line 123,
"LINESTRING (-101.8752360 33.5858704, -101.8751557 33.5858063, -101.8751413 33.5858058, -101.8750262 33.5858019, -101.8749614 33.5858012)", Line 124,
"LINESTRING (-101.8757902 33.5857900, -101.8757745 33.5857852, -101.8757222 33.5857691, -101.8753629 33.5857713, -101.8752317 33.5857735, -101.8751557 33.5858063)", Line 125,
"LINESTRING (-101.8748456 33.5866859, -101.8744867 33.5863517)", Line 126,
"LINESTRING (-101.8751287 33.5874740, -101.8750398 33.5874731, -101.8749484 33.5874746, -101.8749339 33.5874747)", Line 127,
"LINESTRING (-101.8720059 33.5841595, -101.8719670 33.5841285, -101.8718638 33.5840975, -101.8716860 33.5840439, -101.8716679 33.5840366, -101.8715016 33.5839692, -101.8713383 33.5839042, -101.8713103 33.5838931, -101.8712250 33.5838569, -101.8711309 33.5838169, -101.8710192 33.5837492, -101.8709092 33.5836773, -101.8708381 33.5836379, -101.8708055 33.5836237, -101.8707693 33.5836226)", Line 128,
"LINESTRING (-101.8713390 33.5843009, -101.8713355 33.5842595, -101.8713407 33.5841615, -101.8713383 33.5839042)", Line 129,
"LINESTRING (-101.8738469 33.5848010, -101.8736496 33.5848007, -101.8732655 33.5847982, -101.8732007 33.5847967, -101.8731217 33.5847962, -101.8731205 33.5846549, -101.8731267 33.5843111, -101.8731208 33.5842543, -101.8731108 33.5842432)", Line 130,
"LINESTRING (-101.8748679 33.5844357, -101.8748629 33.5844210, -101.8748528 33.5844024, -101.8748478 33.5843931, -101.8748379 33.5843802, -101.8748265 33.5843682, -101.8748138 33.5843572, -101.8747998 33.5843473, -101.8747847 33.5843386, -101.8747687 33.5843311, -101.8747518 33.5843250, -101.8747344 33.5843203, -101.8747164 33.5843171, -101.8746982 33.5843153, -101.8746843 33.5843150, -101.8746615 33.5843163, -101.8746435 33.5843190, -101.8746087 33.5843288, -101.8745924 33.5843358, -101.8745770 33.5843441, -101.8745626 33.5843537, -101.8745494 33.5843643, -101.8745376 33.5843760, -101.8745271 33.5843886, -101.8745170 33.5844042, -101.8745110 33.5844160, -101.8745054 33.5844306, -101.8745015 33.5844455, -101.8744995 33.5844607, -101.8744992 33.5844761, -101.8745008 33.5844915, -101.8745042 33.5845067, -101.8745094 33.5845215, -101.8745174 33.5845391, -101.8745249 33.5845495, -101.8745351 33.5845624, -101.8745468 33.5845744, -101.8745598 33.5845853, -101.8745741 33.5845952, -101.8745894 33.5846038, -101.8746051 33.5846104, -101.8746229 33.5846170, -101.8746406 33.5846215, -101.8746588 33.5846245, -101.8746772 33.5846260, -101.8746953 33.5846259, -101.8747133 33.5846244, -101.8747311 33.5846215, -101.8747484 33.5846171, -101.8747660 33.5846110, -101.8747812 33.5846043, -101.8747963 33.5845960, -101.8748104 33.5845865, -101.8748233 33.5845759, -101.8748349 33.5845643, -101.8748451 33.5845519, -101.8748543 33.5845375, -101.8748609 33.5845248, -101.8748664 33.5845104, -101.8748702 33.5844956, -101.8748722 33.5844806, -101.8748725 33.5844656, -101.8748711 33.5844505, -101.8748679 33.5844357)", Line 131,
"LINESTRING (-101.8746250 33.5838468, -101.8745509 33.5838548, -101.8744782 33.5838689, -101.8744075 33.5838889, -101.8743481 33.5839115, -101.8743395 33.5839147, -101.8742750 33.5839460, -101.8742145 33.5839825, -101.8741587 33.5840238, -101.8741081 33.5840695, -101.8740631 33.5841192, -101.8740481 33.5841388, -101.8740244 33.5841724, -101.8740081 33.5842006, -101.8739921 33.5842285, -101.8739667 33.5842870, -101.8739484 33.5843473, -101.8739374 33.5844088, -101.8739338 33.5844710, -101.8739376 33.5845331, -101.8739489 33.5845946, -101.8739674 33.5846549, -101.8739926 33.5847127, -101.8740103 33.5847433, -101.8740246 33.5847682, -101.8740630 33.5848208, -101.8741075 33.5848700, -101.8741575 33.5849153, -101.8742126 33.5849563, -101.8742723 33.5849926, -101.8743359 33.5850238, -101.8743544 33.5850330, -101.8744030 33.5850497, -101.8744728 33.5850699, -101.8745446 33.5850843, -101.8746178 33.5850928, -101.8746917 33.5850952, -101.8747654 33.5850916, -101.8748384 33.5850819, -101.8749099 33.5850663, -101.8749792 33.5850450, -101.8750109 33.5850321, -101.8750456 33.5850180, -101.8751086 33.5849858, -101.8751674 33.5849485, -101.8752215 33.5849066, -101.8752705 33.5848605, -101.8753130 33.5848114, -101.8753497 33.5847592, -101.8753625 33.5847361, -101.8753802 33.5847042, -101.8754041 33.5846471, -101.8754212 33.5845883, -101.8754315 33.5845283, -101.8754348 33.5844679, -101.8754310 33.5844074, -101.8754202 33.5843476, -101.8754026 33.5842889, -101.8753782 33.5842319, -101.8753600 33.5841948, -101.8753473 33.5841771, -101.8753102 33.5841250, -101.8752696 33.5840790, -101.8752672 33.5840762, -101.8752187 33.5840311, -101.8751653 33.5839901, -101.8751073 33.5839536, -101.8750454 33.5839220, -101.8749801 33.5838955, -101.8749120 33.5838743, -101.8748418 33.5838588, -101.8747701 33.5838490, -101.8746976 33.5838450, -101.8746817 33.5838454, -101.8746250 33.5838468)", Line 132,
"LINESTRING (-101.8787488 33.5872188, -101.8787328 33.5872213, -101.8786764 33.5873581, -101.8786867 33.5873628, -101.8786966 33.5873725, -101.8787019 33.5873846, -101.8786958 33.5874005, -101.8786823 33.5874118, -101.8786633 33.5874141, -101.8786636 33.5874479, -101.8786685 33.5877619, -101.8786625 33.5878967, -101.8786593 33.5879696, -101.8786609 33.5880844)", Line 133,
"LINESTRING (-101.8787792 33.5872187, -101.8789890 33.5873330, -101.8789824 33.5873482, -101.8789824 33.5873837, -101.8789824 33.5875331, -101.8790181 33.5875331, -101.8790181 33.5875544, -101.8791243 33.5875544, -101.8792557 33.5875544, -101.8793838 33.5875531, -101.8794894 33.5875520, -101.8794894 33.5875293, -101.8795229 33.5875289, -101.8795229 33.5873819, -101.8795229 33.5873359)", Line 134,
"LINESTRING (-101.8797477 33.5811021, -101.8798268 33.5811511, -101.8799002 33.5811966, -101.8800052 33.5812835, -101.8800462 33.5813153, -101.8800839 33.5813409, -101.8801250 33.5813637, -101.8801601 33.5813832, -101.8802611 33.5814394, -101.8803531 33.5814905, -101.8803954 33.5815246)", Line 135,
"LINESTRING (-101.8811720 33.5815271, -101.8808994 33.5815251, -101.8808665 33.5815251, -101.8808429 33.5815251, -101.8804733 33.5815248, -101.8804511 33.5815248, -101.8803954 33.5815246, -101.8802994 33.5815242, -101.8801916 33.5815254, -101.8801118 33.5815301, -101.8800484 33.5815396, -101.8799897 33.5815553, -101.8799420 33.5815710, -101.8799021 33.5815841, -101.8798533 33.5816102, -101.8797732 33.5816695, -101.8797532 33.5816869)", Line 136,
"LINESTRING (-101.8811320 33.5814896, -101.8810709 33.5814673, -101.8809910 33.5814543, -101.8809110 33.5814457, -101.8808373 33.5814378, -101.8805417 33.5814376, -101.8804025 33.5814375, -101.8803712 33.5814374, -101.8802611 33.5814394, -101.8801525 33.5814413, -101.8800768 33.5814488, -101.8800316 33.5814561, -101.8800282 33.5814570, -101.8799901 33.5814671, -101.8799496 33.5814832, -101.8799026 33.5815096, -101.8798616 33.5815391, -101.8797918 33.5816141, -101.8797528 33.5816497, -101.8796943 33.5816737, -101.8792445 33.5816785, -101.8789127 33.5816775, -101.8788140 33.5816772)", Line 137,
"LINESTRING (-101.8788659 33.5806257, -101.8788653 33.5808614, -101.8788650 33.5809811, -101.8788650 33.5809931, -101.8788637 33.5810050, -101.8788612 33.5810168, -101.8788575 33.5810283, -101.8788525 33.5810396, -101.8788465 33.5810504, -101.8788393 33.5810607, -101.8788310 33.5810705, -101.8788218 33.5810797, -101.8788117 33.5810882, -101.8788083 33.5810906, -101.8788007 33.5810959, -101.8787917 33.5811011, -101.8787889 33.5811027, -101.8787765 33.5811087, -101.8787635 33.5811138, -101.8787500 33.5811179, -101.8787361 33.5811210, -101.8787220 33.5811231, -101.8787077 33.5811241, -101.8781152 33.5811263, -101.8778683 33.5811272, -101.8776689 33.5811335, -101.8774263 33.5811338, -101.8771728 33.5811348, -101.8770484 33.5811344)", Line 138,
"LINESTRING (-101.8792416 33.5798438, -101.8792421 33.5800130, -101.8792423 33.5800802)", Line 139,
"LINESTRING (-101.8792443 33.5809060, -101.8792442 33.5811016, -101.8792445 33.5816785, -101.8792446 33.5818696)", Line 140,
"LINESTRING (-101.8795374 33.5811019, -101.8795378 33.5808626, -101.8795382 33.5806247)", Line 141,
"LINESTRING (-101.8803463 33.5811503, -101.8799055 33.5811510, -101.8798268 33.5811511, -101.8797479 33.5811512)", Line 142,
"LINESTRING (-101.8792935 33.5808629, -101.8795378 33.5808626, -101.8797466 33.5808624, -101.8798529 33.5808625)", Line 143,
"LINESTRING (-101.8788096 33.5808613, -101.8788653 33.5808614, -101.8789470 33.5808615, -101.8791958 33.5808628)", Line 144,
"LINESTRING (-101.8803954 33.5815246, -101.8803958 33.5814752, -101.8804025 33.5814375, -101.8804585 33.5811195)", Line 145,
"LINESTRING (-101.8811958 33.5811183, -101.8809748 33.5813724, -101.8809110 33.5814457, -101.8808429 33.5815251, -101.8807311 33.5816554, -101.8807295 33.5816908, -101.8807256 33.5817983, -101.8807242 33.5818552)", Line 146,
"LINESTRING (-101.8789483 33.5811429, -101.8789481 33.5811013, -101.8789470 33.5808615, -101.8789460 33.5806256, -101.8789460 33.5805759)", Line 147,
"LINESTRING (-101.8811514 33.5811184, -101.8808439 33.5812794, -101.8805417 33.5814376, -101.8804486 33.5814863, -101.8803954 33.5815246)", Line 148,
"LINESTRING (-101.8814084 33.5811224, -101.8813023 33.5811212, -101.8812141 33.5811202, -101.8811958 33.5811183, -101.8811514 33.5811184, -101.8806185 33.5811192, -101.8805624 33.5811193, -101.8805008 33.5811194, -101.8804585 33.5811195, -101.8803781 33.5811196)", Line 149,
"LINESTRING (-101.8787917 33.5811011, -101.8788083 33.5811011, -101.8789481 33.5811013, -101.8792442 33.5811016, -101.8795374 33.5811019, -101.8797477 33.5811021, -101.8799046 33.5811027)", Line 150,
"LINESTRING (-101.8797455 33.5806243, -101.8795382 33.5806247, -101.8792438 33.5806251, -101.8789460 33.5806256, -101.8788659 33.5806257, -101.8787359 33.5806259)", Line 151,
"LINESTRING (-101.8797549 33.5818691, -101.8797532 33.5816869, -101.8797528 33.5816497, -101.8797479 33.5811512, -101.8797477 33.5811021, -101.8797466 33.5808624, -101.8797455 33.5806243, -101.8797404 33.5803814, -101.8797364 33.5800148, -101.8797351 33.5798952)", Line 152,
"LINESTRING (-101.8792935 33.5808629, -101.8792930 33.5808590, -101.8792920 33.5808552, -101.8792907 33.5808515, -101.8792889 33.5808479, -101.8792867 33.5808444, -101.8792841 33.5808412, -101.8792812 33.5808382, -101.8792779 33.5808354, -101.8792744 33.5808329, -101.8792705 33.5808307, -101.8792665 33.5808288, -101.8792622 33.5808272, -101.8792578 33.5808260, -101.8792532 33.5808251, -101.8792486 33.5808246, -101.8792439 33.5808245, -101.8792391 33.5808248, -101.8792343 33.5808254, -101.8792296 33.5808265, -101.8792250 33.5808279, -101.8792206 33.5808297, -101.8792165 33.5808319, -101.8792127 33.5808344, -101.8792091 33.5808372, -101.8792060 33.5808403, -101.8792032 33.5808436, -101.8792008 33.5808472, -101.8791988 33.5808509, -101.8791974 33.5808547, -101.8791963 33.5808587, -101.8791958 33.5808628, -101.8791957 33.5808667, -101.8791961 33.5808705, -101.8791969 33.5808744, -101.8791982 33.5808781, -101.8791999 33.5808818, -101.8792020 33.5808852, -101.8792045 33.5808885, -101.8792073 33.5808916, -101.8792105 33.5808945, -101.8792140 33.5808971, -101.8792178 33.5808993, -101.8792218 33.5809013, -101.8792261 33.5809030, -101.8792305 33.5809043, -101.8792350 33.5809052, -101.8792397 33.5809058, -101.8792443 33.5809060, -101.8792490 33.5809058, -101.8792537 33.5809053, -101.8792583 33.5809044, -101.8792627 33.5809031, -101.8792670 33.5809015, -101.8792711 33.5808995, -101.8792749 33.5808973, -101.8792785 33.5808947, -101.8792817 33.5808918, -101.8792846 33.5808888, -101.8792871 33.5808855, -101.8792892 33.5808820, -101.8792910 33.5808783, -101.8792923 33.5808745, -101.8792931 33.5808707, -101.8792935 33.5808668, -101.8792935 33.5808629)", Line 153,
"LINESTRING (-101.8803781 33.5811196, -101.8803463 33.5811503, -101.8801250 33.5813637, -101.8800282 33.5814570, -101.8799805 33.5815030, -101.8799587 33.5815302, -101.8799448 33.5815547, -101.8799420 33.5815710, -101.8799391 33.5816314, -101.8799345 33.5818689, -101.8799333 33.5819306, -101.8799056 33.5819719, -101.8798444 33.5820575, -101.8798040 33.5821210, -101.8797925 33.5821624, -101.8797948 33.5823201, -101.8797959 33.5825183, -101.8797928 33.5825332, -101.8797864 33.5825790, -101.8797860 33.5826293, -101.8797856 33.5826731, -101.8797856 33.5827260, -101.8797856 33.5827674, -101.8797682 33.5828097, -101.8797590 33.5828684, -101.8797555 33.5829357, -101.8797544 33.5829858, -101.8797548 33.5829972, -101.8796932 33.5830444, -101.8796470 33.5830868, -101.8795916 33.5831522, -101.8795639 33.5831954, -101.8795339 33.5832609, -101.8795279 33.5832851, -101.8795165 33.5833311, -101.8795027 33.5833897, -101.8794796 33.5834176, -101.8794403 33.5834253, -101.8794288 33.5834446, -101.8794219 33.5834754, -101.8794075 33.5836204, -101.8793976 33.5837197, -101.8793826 33.5838005, -101.8793503 33.5838745, -101.8792995 33.5839476, -101.8792464 33.5839967, -101.8791695 33.5840449)", Line 154,
"LINESTRING (-101.8817105 33.5815469, -101.8817804 33.5814879, -101.8818516 33.5814156, -101.8818861 33.5813387, -101.8818972 33.5812451, -101.8818850 33.5811627, -101.8818260 33.5810765, -101.8817148 33.5809820, -101.8817027 33.5809632, -101.8816966 33.5809419, -101.8816980 33.5809226, -101.8817111 33.5808794, -101.8817450 33.5808175)", Line 155,
"LINESTRING (-101.8814134 33.5805701, -101.8814411 33.5804572, -101.8814594 33.5803825, -101.8814690 33.5802616, -101.8814772 33.5802303, -101.8814891 33.5801851, -101.8815135 33.5800645, -101.8815492 33.5799024, -101.8815701 33.5798393, -101.8816005 33.5797694, -101.8816447 33.5796827, -101.8816604 33.5796340, -101.8816604 33.5795924, -101.8816647 33.5795259, -101.8816747 33.5794701)", Line 156,
"LINESTRING (-101.8814847 33.5809873, -101.8815370 33.5810062, -101.8816081 33.5810487, -101.8817104 33.5811340, -101.8817537 33.5811905, -101.8817660 33.5812692, -101.8817548 33.5813369, -101.8817059 33.5814091, -101.8815625 33.5815348)", Line 157,
"LINESTRING (-101.8814054 33.5810504, -101.8814847 33.5809873, -101.8815880 33.5809145, -101.8816858 33.5808518, -101.8817450 33.5808175, -101.8819836 33.5807016, -101.8821654 33.5806336, -101.8822948 33.5805922, -101.8823298 33.5805666, -101.8823300 33.5804900, -101.8823540 33.5804087, -101.8823561 33.5803684, -101.8823583 33.5798549, -101.8819157 33.5798521, -101.8818049 33.5798480, -101.8815701 33.5798393)", Line 158,
"LINESTRING (-101.8856067 33.5835336, -101.8855264 33.5835856, -101.8854813 33.5836148, -101.8851777 33.5837941, -101.8843720 33.5842918, -101.8837009 33.5847057, -101.8836785 33.5847193, -101.8836375 33.5847115, -101.8835978 33.5847096, -101.8835639 33.5847148, -101.8835345 33.5847257, -101.8835015 33.5847545, -101.8834894 33.5847749, -101.8834855 33.5848051, -101.8834928 33.5848353, -101.8833684 33.5849114, -101.8832867 33.5849195, -101.8832517 33.5849422, -101.8832245 33.5849940, -101.8825807 33.5853861, -101.8824796 33.5854331, -101.8824115 33.5854396, -101.8823454 33.5854234, -101.8822909 33.5853877, -101.8822598 33.5853408, -101.8821995 33.5851642, -101.8821509 33.5849341, -101.8820718 33.5845682, -101.8820444 33.5844343, -101.8819516 33.5839804, -101.8818336 33.5834360, -101.8818156 33.5833499, -101.8818080 33.5832666, -101.8818046 33.5831910, -101.8817811 33.5830643, -101.8816450 33.5824261, -101.8816064 33.5822834, -101.8815719 33.5822001, -101.8815199 33.5819663, -101.8814897 33.5817868)", Line 159,
"LINESTRING (-101.8881439 33.5805615, -101.8881427 33.5804918, -101.8881413 33.5804124, -101.8881409 33.5803926, -101.8880528 33.5803390, -101.8879951 33.5803560, -101.8879428 33.5803714, -101.8878666 33.5803757, -101.8877702 33.5803757, -101.8876803 33.5803757, -101.8876532 33.5803779, -101.8875970 33.5803825, -101.8866930 33.5803825, -101.8866458 33.5803828, -101.8864794 33.5803836, -101.8864138 33.5803840, -101.8861011 33.5803830, -101.8859252 33.5803825, -101.8858860 33.5804010, -101.8857848 33.5804022, -101.8856904 33.5804034, -101.8856586 33.5803869, -101.8856459 33.5803797, -101.8851496 33.5803792, -101.8845313 33.5803785, -101.8842080 33.5803782, -101.8831873 33.5803765, -101.8831609 33.5803761, -101.8830206 33.5803740, -101.8825950 33.5803726, -101.8824639 33.5803769, -101.8823540 33.5804087, -101.8822310 33.5804097, -101.8820842 33.5804109, -101.8820229 33.5803896, -101.8819668 33.5803783, -101.8816637 33.5803840, -101.8815786 33.5803925, -101.8814594 33.5803825)", Line 160,
"LINESTRING (-101.8823298 33.5805666, -101.8823058 33.5805601, -101.8822877 33.5805554, -101.8822529 33.5805533, -101.8815460 33.5805542, -101.8814961 33.5805593, -101.8814546 33.5805715, -101.8814341 33.5805861, -101.8814134 33.5805701, -101.8812956 33.5805477, -101.8811992 33.5805293)", Line 161,
"LINESTRING (-101.8812135 33.5815494, -101.8811839 33.5815444, -101.8811710 33.5815486, -101.8810592 33.5816093, -101.8810494 33.5816140, -101.8809060 33.5816882)", Line 162,
"LINESTRING (-101.8811720 33.5815271, -101.8811839 33.5815444, -101.8811847 33.5816840, -101.8811861 33.5817925, -101.8811831 33.5820115)", Line 163,
"LINESTRING (-101.8813162 33.5818651, -101.8812350 33.5819386, -101.8811831 33.5820115, -101.8811257 33.5821102, -101.8811028 33.5821469, -101.8810327 33.5822615, -101.8808084 33.5825743)", Line 164,
"LINESTRING (-101.8813572 33.5824947, -101.8812732 33.5824375, -101.8810327 33.5822615, -101.8808925 33.5821483, -101.8808036 33.5821082)", Line 165,
"LINESTRING (-101.8813351 33.5821458, -101.8811028 33.5821469, -101.8808925 33.5821483, -101.8807967 33.5821467, -101.8807490 33.5821475, -101.8807192 33.5821480, -101.8806988 33.5821642, -101.8806500 33.5821644, -101.8804672 33.5821650)", Line 166,
"LINESTRING (-101.8807546 33.5819651, -101.8807546 33.5820000, -101.8808001 33.5819990, -101.8808036 33.5821082, -101.8807967 33.5821467, -101.8807961 33.5821668, -101.8807914 33.5823018)", Line 167,
"LINESTRING (-101.8813572 33.5824947, -101.8813303 33.5825124, -101.8812949 33.5825239, -101.8812412 33.5825267, -101.8810779 33.5825277, -101.8808861 33.5825724, -101.8808084 33.5825743, -101.8807462 33.5825754, -101.8807253 33.5825758, -101.8806083 33.5825778, -101.8800731 33.5825790, -101.8798661 33.5825790, -101.8797864 33.5825790, -101.8795147 33.5825790, -101.8794517 33.5825795, -101.8793902 33.5825800, -101.8793331 33.5825809, -101.8792441 33.5825695, -101.8791538 33.5825486, -101.8791452 33.5825460, -101.8790374 33.5825096, -101.8789185 33.5824590, -101.8788204 33.5824230, -101.8787810 33.5824109, -101.8786994 33.5823878, -101.8786137 33.5823802, -101.8779757 33.5823812, -101.8779606 33.5823812, -101.8779202 33.5823710, -101.8779046 33.5823669, -101.8778864 33.5823583, -101.8778083 33.5823604, -101.8777683 33.5823614, -101.8777425 33.5823621, -101.8777105 33.5823783, -101.8776785 33.5823850, -101.8773520 33.5823840, -101.8770921 33.5823851, -101.8767453 33.5823865, -101.8759874 33.5823897, -101.8756346 33.5823916, -101.8756253 33.5823907, -101.8756152 33.5823897, -101.8755935 33.5823821, -101.8755854 33.5823748, -101.8755684 33.5823593, -101.8755592 33.5823241, -101.8755591 33.5823125, -101.8755584 33.5822571, -101.8755581 33.5822128, -101.8755467 33.5821595, -101.8755425 33.5821536, -101.8755284 33.5821338, -101.8754827 33.5821100, -101.8754199 33.5821015, -101.8752098 33.5821034, -101.8751946 33.5821079, -101.8751025 33.5821351, -101.8746737 33.5821369, -101.8746642 33.5821369, -101.8746290 33.5821313, -101.8745722 33.5821029, -101.8745199 33.5821001, -101.8741929 33.5821019, -101.8741407 33.5821237, -101.8740203 33.5821284, -101.8739249 33.5820887, -101.8738561 33.5820879, -101.8737847 33.5820870, -101.8737671 33.5820868, -101.8737307 33.5821001, -101.8736217 33.5820982, -101.8735850 33.5820953, -101.8735161 33.5820906, -101.8734355 33.5820896, -101.8733690 33.5820915, -101.8733072 33.5820915, -101.8732531 33.5820918)", Line 168,
"LINESTRING (-101.8803412 33.5821741, -101.8798661 33.5825790)", Line 169,
"LINESTRING (-101.8804672 33.5821650, -101.8804794 33.5821904, -101.8806106 33.5823007, -101.8806083 33.5825778)", Line 170,
"LINESTRING (-101.8801010 33.5818687, -101.8799345 33.5818689, -101.8797549 33.5818691, -101.8792446 33.5818696, -101.8789436 33.5818699, -101.8789149 33.5818699, -101.8789121 33.5817087, -101.8789127 33.5816775, -101.8789127 33.5816545)", Line 171,
"LINESTRING (-101.8789121 33.5817087, -101.8788140 33.5816772, -101.8788048 33.5816748, -101.8786906 33.5816445, -101.8780003 33.5816450, -101.8779221 33.5816451, -101.8778712 33.5816451, -101.8778089 33.5816432, -101.8777048 33.5816438, -101.8774282 33.5816455, -101.8772901 33.5816456, -101.8771779 33.5816573, -101.8770489 33.5816755, -101.8769536 33.5816889, -101.8768218 33.5816959, -101.8767321 33.5817099, -101.8766003 33.5817566, -101.8765036 33.5818220, -101.8764242 33.5818901, -101.8763971 33.5819131, -101.8763424 33.5819516, -101.8763127 33.5819575, -101.8762010 33.5819577, -101.8759210 33.5819584, -101.8758408 33.5819583, -101.8758341 33.5819584, -101.8758188 33.5819586, -101.8757956 33.5819587, -101.8757764 33.5819652, -101.8755591 33.5819678, -101.8754788 33.5819832, -101.8753925 33.5820324, -101.8752536 33.5820331, -101.8751940 33.5820448, -101.8751775 33.5820484, -101.8750996 33.5820660, -101.8750036 33.5820871, -101.8747292 33.5820848, -101.8746423 33.5820868, -101.8745722 33.5821029)", Line 172,
"LINESTRING (-101.8794075 33.5836204, -101.8801773 33.5836725)", Line 173,
"LINESTRING (-101.8800693 33.5834336, -101.8800322 33.5834133, -101.8799486 33.5834007, -101.8798244 33.5833804, -101.8796966 33.5833533, -101.8796200 33.5833281, -101.8795279 33.5832851, -101.8794668 33.5832546, -101.8793634 33.5831918, -101.8793437 33.5831734, -101.8793097 33.5831296, -101.8792760 33.5830907, -101.8792613 33.5830728, -101.8792160 33.5829645, -101.8791544 33.5828387, -101.8790743 33.5826762, -101.8790383 33.5826027)", Line 174,
"LINESTRING (-101.8815350 33.5831798, -101.8814564 33.5832111)", Line 175,
"LINESTRING (-101.8816039 33.5833285, -101.8815315 33.5832717, -101.8814564 33.5832111, -101.8813484 33.5831651, -101.8812591 33.5831318, -101.8810496 33.5830593, -101.8810220 33.5830497, -101.8809128 33.5830096, -101.8806463 33.5829392, -101.8804784 33.5829069, -101.8803399 33.5828942, -101.8803284 33.5828934, -101.8801345 33.5828795, -101.8800790 33.5828633, -101.8800640 33.5828590, -101.8799948 33.5828423, -101.8798868 33.5828032, -101.8798281 33.5827631, -101.8797856 33.5827260, -101.8797353 33.5826956, -101.8796567 33.5826751, -101.8795099 33.5826722, -101.8794524 33.5826717, -101.8793960 33.5826712, -101.8792951 33.5826653, -101.8792070 33.5826506, -101.8791213 33.5826321, -101.8790383 33.5826027, -101.8789499 33.5825636, -101.8788595 33.5825274, -101.8787809 33.5825039, -101.8786952 33.5824814, -101.8786118 33.5824678, -101.8784897 33.5824638, -101.8781690 33.5824649, -101.8780280 33.5824654, -101.8779063 33.5824658, -101.8778673 33.5824766, -101.8778081 33.5824766, -101.8777601 33.5824766, -101.8777525 33.5824766, -101.8776891 33.5824697, -101.8774096 33.5824702, -101.8770915 33.5824707, -101.8768872 33.5824713, -101.8767532 33.5824717, -101.8767463 33.5824717, -101.8757226 33.5824746, -101.8756792 33.5824775, -101.8756346 33.5824912, -101.8755895 33.5825229, -101.8755771 33.5825450, -101.8755653 33.5825812, -101.8755642 33.5826311, -101.8755642 33.5828492)", Line 176,
"LINESTRING (-101.8755895 33.5825229, -101.8755853 33.5825059, -101.8755860 33.5824395, -101.8755865 33.5823954, -101.8755854 33.5823748)", Line 177,
"LINESTRING (-101.8786118 33.5824678, -101.8786755 33.5824950, -101.8787183 33.5825293, -101.8787512 33.5825732)", Line 178,
"LINESTRING (-101.8788204 33.5824230, -101.8788000 33.5824648, -101.8787809 33.5825039, -101.8787595 33.5825444, -101.8787512 33.5825732, -101.8787529 33.5826665)", Line 179,
"LINESTRING (-101.8816787 33.5835807, -101.8814961 33.5839049, -101.8813968 33.5840812)", Line 180,
"LINESTRING (-101.8814961 33.5839049, -101.8814509 33.5838317, -101.8812591 33.5831318, -101.8812646 33.5831007, -101.8812566 33.5830900, -101.8811945 33.5830595, -101.8810352 33.5830038, -101.8808553 33.5829494, -101.8807088 33.5829109, -101.8805750 33.5828817, -101.8804746 33.5828698, -101.8803424 33.5828578, -101.8801752 33.5828459, -101.8801211 33.5828459, -101.8800790 33.5828633, -101.8800446 33.5828884, -101.8799268 33.5829229, -101.8798169 33.5829653, -101.8797548 33.5829972)", Line 181,
"LINESTRING (-101.8800446 33.5828884, -101.8800855 33.5828821, -101.8801345 33.5828795)", Line 182,
"LINESTRING (-101.8818238 33.5842646, -101.8813968 33.5840812, -101.8810613 33.5839359, -101.8808917 33.5838624, -101.8808847 33.5838597, -101.8807309 33.5838010, -101.8806981 33.5837128)", Line 183,
"LINESTRING (-101.8810613 33.5839359, -101.8808194 33.5840168)", Line 184,
"LINESTRING (-101.8807309 33.5838010, -101.8808098 33.5839948, -101.8808194 33.5840168, -101.8807414 33.5841538, -101.8804262 33.5846640, -101.8802197 33.5849983, -101.8801964 33.5850197, -101.8801750 33.5850393, -101.8801412 33.5850805, -101.8800996 33.5851311, -101.8798816 33.5852041, -101.8796817 33.5852754)", Line 185,
"LINESTRING (-101.8808847 33.5838597, -101.8808098 33.5839948)", Line 186,
