WKT,name,description
"POINT (-101.8833684 33.5849114)", Name 518 ,
"POINT (-101.8761129 33.5782904)", Name 519 ,
"POINT (-101.8801431 33.5838143)", Name 520 ,
"POINT (-101.8721314 33.5841591)", Name 521 ,
"POINT (-101.8749426 33.5857006)", Name 522 ,
"POINT (-101.8798693 33.5891123)", Name 523 ,
"POINT (-101.8771785 33.5832032)", Name 524 ,
"POINT (-101.8802796 33.5798539)", Name 525 ,
"POINT (-101.8811314 33.5799278)", Name 526 ,
"POINT (-101.8753168 33.5829211)", Name 527 ,
"POINT (-101.8722022 33.5803471)", Name 528 ,
"POINT (-101.8736217 33.5820982)", Name 529 ,
"POINT (-101.8791981 33.5885807)", Name 530 ,
"POINT (-101.8764002 33.5830591)", Name 531 ,
"POINT (-101.8794746 33.5919974)", Name 532 ,
"POINT (-101.8809962 33.5879688)", Name 533 ,
"POINT (-101.8709481 33.5869357)", Name 534 ,
"POINT (-101.8809240 33.5803513)", Name 535 ,
"POINT (-101.8804808 33.5799343)", Name 536 ,
"POINT (-101.8722601 33.5806384)", Name 537 ,
"POINT (-101.8800855 33.5828821)", Name 538 ,
"POINT (-101.8743501 33.5841260)", Name 539 ,
"POINT (-101.8720278 33.5808788)", Name 540 ,
"POINT (-101.8800654 33.5840861)", Name 541 ,
"POINT (-101.8812856 33.5882375)", Name 542 ,
"POINT (-101.8752098 33.5821034)", Name 543 ,
"POINT (-101.8845903 33.5843414)", Name 544 ,
"POINT (-101.8883386 33.5844351)", Name 545 ,
"POINT (-101.8804025 33.5814375)", Name 546 ,
"POINT (-101.8814509 33.5838317)", Name 547 ,
"POINT (-101.8793976 33.5837197)", Name 548 ,
"POINT (-101.8800052 33.5812835)", Name 549 ,
"POINT (-101.8857848 33.5804022)", Name 550 ,
"POINT (-101.8793900 33.5881535)", Name 551 ,
"POINT (-101.8783265 33.5860133)", Name 552 ,
"POINT (-101.8791725 33.5859550)", Name 553 ,
"POINT (-101.8813098 33.5818308)", Name 554 ,
"POINT (-101.8779241 33.5864376)", Name 555 ,
"POINT (-101.8817804 33.5814879)", Name 556 ,
"POINT (-101.8828713 33.5794147)", Name 557 ,
"POINT (-101.8781134 33.5893922)", Name 558 ,
"POINT (-101.8776259 33.5850036)", Name 559 ,
"POINT (-101.8768176 33.5842763)", Name 560 ,
"POINT (-101.8754638 33.5883869)", Name 561 ,
"POINT (-101.8715228 33.5856917)", Name 562 ,
"POINT (-101.8787810 33.5824109)", Name 563 ,
"POINT (-101.8811710 33.5815486)", Name 564 ,
"POINT (-101.8766488 33.5848733)", Name 565 ,
"POINT (-101.8748624 33.5789566)", Name 566 ,
"POINT (-101.8728992 33.5814634)", Name 567 ,
"POINT (-101.8749587 33.5857319)", Name 568 ,
"POINT (-101.8739306 33.5832409)", Name 569 ,
"POINT (-101.8824526 33.5921139)", Name 570 ,
"POINT (-101.8753882 33.5833044)", Name 571 ,
"POINT (-101.8755684 33.5823593)", Name 572 ,
"POINT (-101.8775480 33.5848695)", Name 573 ,
"POINT (-101.8754270 33.5836567)", Name 574 ,
"POINT (-101.8744982 33.5910007)", Name 575 ,
"POINT (-101.8731945 33.5800081)", Name 576 ,
"POINT (-101.8788083 33.5811011)", Name 577 ,
"POINT (-101.8802856 33.5851099)", Name 578 ,
"POINT (-101.8800462 33.5813153)", Name 579 ,
"POINT (-101.8745390 33.5911393)", Name 580 ,
"POINT (-101.8719529 33.5819542)", Name 581 ,
"POINT (-101.8814897 33.5817868)", Name 582 ,
"POINT (-101.8789499 33.5825636)", Name 583 ,
"POINT (-101.8788575 33.5810283)", Name 584 ,
"POINT (-101.8751073 33.5839536)", Name 585 ,
"POINT (-101.8734890 33.5866181)", Name 586 ,
"POINT (-101.8715245 33.5782535)", Name 587 ,
"POINT (-101.8786625 33.5878967)", Name 588 ,
"POINT (-101.8792935 33.5808668)", Name 589 ,
"POINT (-101.8714335 33.5851283)", Name 590 ,
"POINT (-101.8787705 33.5869446)", Name 591 ,
"POINT (-101.8786737 33.5869007)", Name 592 ,
"POINT (-101.8769673 33.5858702)", Name 593 ,
"POINT (-101.8756492 33.5788019)", Name 594 ,
"POINT (-101.8787812 33.5870712)", Name 595 ,
"POINT (-101.8711958 33.5828962)", Name 596 ,
"POINT (-101.8811473 33.5913563)", Name 597 ,
"POINT (-101.8820149 33.5853328)", Name 598 ,
"POINT (-101.8746435 33.5843190)", Name 599 ,
"POINT (-101.8792110 33.5866677)", Name 600 ,
"POINT (-101.8823983 33.5920573)", Name 601 ,
"POINT (-101.8804414 33.5791605)", Name 602 ,
"POINT (-101.8771911 33.5843177)", Name 603 ,
"POINT (-101.8803284 33.5828934)", Name 604 ,
"POINT (-101.8756748 33.5862212)", Name 605 ,
"POINT (-101.8754222 33.5836954)", Name 606 ,
"POINT (-101.8777601 33.5831560)", Name 607 ,
"POINT (-101.8714940 33.5853609)", Name 608 ,
"POINT (-101.8760492 33.5822425)", Name 609 ,
"POINT (-101.8803172 33.5852232)", Name 610 ,
"POINT (-101.8808001 33.5819990)", Name 611 ,
"POINT (-101.8742755 33.5887723)", Name 612 ,
"POINT (-101.8787831 33.5823514)", Name 613 ,
"POINT (-101.8790026 33.5792449)", Name 614 ,
"POINT (-101.8808761 33.5787073)", Name 615 ,
"POINT (-101.8792391 33.5808248)", Name 616 ,
"POINT (-101.8856586 33.5803869)", Name 617 ,
"POINT (-101.8814772 33.5802303)", Name 618 ,
"POINT (-101.8728994 33.5813574)", Name 619 ,
"POINT (-101.8707700 33.5854895)", Name 620 ,
"POINT (-101.8744529 33.5861022)", Name 621 ,
"POINT (-101.8730126 33.5883487)", Name 622 ,
"POINT (-101.8771842 33.5808652)", Name 623 ,
"POINT (-101.8809128 33.5830096)", Name 624 ,
"POINT (-101.8791969 33.5808744)", Name 625 ,
"POINT (-101.8801589 33.5798561)", Name 626 ,
"POINT (-101.8805036 33.5862491)", Name 627 ,
"POINT (-101.8794671 33.5918839)", Name 628 ,
"POINT (-101.8808861 33.5825724)", Name 629 ,
"POINT (-101.8730028 33.5875391)", Name 630 ,
"POINT (-101.8812766 33.5798251)", Name 631 ,
"POINT (-101.8709246 33.5858758)", Name 632 ,
"POINT (-101.8774107 33.5825363)", Name 633 ,
"POINT (-101.8832039 33.5851911)", Name 634 ,
"POINT (-101.8769536 33.5816889)", Name 635 ,
"POINT (-101.8813896 33.5853827)", Name 636 ,
"POINT (-101.8715559 33.5795660)", Name 637 ,
"POINT (-101.8816356 33.5854305)", Name 638 ,
"POINT (-101.8807237 33.5798814)", Name 639 ,
"POINT (-101.8777560 33.5792445)", Name 640 ,
"POINT (-101.8745626 33.5843537)", Name 641 ,
"POINT (-101.8740246 33.5847682)", Name 642 ,
"POINT (-101.8865387 33.5834468)", Name 643 ,
"POINT (-101.8738726 33.5851223)", Name 644 ,
"POINT (-101.8735122 33.5796962)", Name 645 ,
"POINT (-101.8798816 33.5852041)", Name 646 ,
"POINT (-101.8801005 33.5792500)", Name 647 ,
"POINT (-101.8881409 33.5803926)", Name 648 ,
"POINT (-101.8717971 33.5805370)", Name 649 ,
"POINT (-101.8715211 33.5791336)", Name 650 ,
"POINT (-101.8741843 33.5835973)", Name 651 ,
"POINT (-101.8735066 33.5829546)", Name 652 ,
"POINT (-101.8732778 33.5876506)", Name 653 ,
"POINT (-101.8786832 33.5844362)", Name 654 ,
"POINT (-101.8797103 33.5891454)", Name 655 ,
"POINT (-101.8796607 33.5838853)", Name 656 ,
"POINT (-101.8753011 33.5791233)", Name 657 ,
"POINT (-101.8809492 33.5798594)", Name 658 ,
"POINT (-101.8746406 33.5846215)", Name 659 ,
"POINT (-101.8754214 33.5829226)", Name 660 ,
"POINT (-101.8722652 33.5804626)", Name 661 ,
"POINT (-101.8708540 33.5832126)", Name 662 ,
"POINT (-101.8811037 33.5803392)", Name 663 ,
"POINT (-101.8802334 33.5867654)", Name 664 ,
"POINT (-101.8789005 33.5870865)", Name 665 ,
"POINT (-101.8795405 33.5885675)", Name 666 ,
"POINT (-101.8819217 33.5788943)", Name 667 ,
"POINT (-101.8749289 33.5860823)", Name 668 ,
"POINT (-101.8752536 33.5820331)", Name 669 ,
"POINT (-101.8821417 33.5872751)", Name 670 ,
"POINT (-101.8801560 33.5873143)", Name 671 ,
"POINT (-101.8728656 33.5819941)", Name 672 ,
"POINT (-101.8816064 33.5822834)", Name 673 ,
"POINT (-101.8808761 33.5802602)", Name 674 ,
"POINT (-101.8792729 33.5865768)", Name 675 ,
"POINT (-101.8792446 33.5818696)", Name 676 ,
"POINT (-101.8776396 33.5844392)", Name 677 ,
"POINT (-101.8755040 33.5849737)", Name 678 ,
"POINT (-101.8815442 33.5854942)", Name 679 ,
"POINT (-101.8753584 33.5805616)", Name 680 ,
"POINT (-101.8757902 33.5857900)", Name 681 ,
"POINT (-101.8735002 33.5827895)", Name 682 ,
"POINT (-101.8792516 33.5865531)", Name 683 ,
"POINT (-101.8745320 33.5837359)", Name 684 ,
"POINT (-101.8751575 33.5835932)", Name 685 ,
"POINT (-101.8777667 33.5860476)", Name 686 ,
"POINT (-101.8755661 33.5836543)", Name 687 ,
"POINT (-101.8793821 33.5838907)", Name 688 ,
"POINT (-101.8812101 33.5853151)", Name 689 ,
"POINT (-101.8767066 33.5857257)", Name 690 ,
"POINT (-101.8795308 33.5825354)", Name 691 ,
"POINT (-101.8715954 33.5793798)", Name 692 ,
"POINT (-101.8771745 33.5814038)", Name 693 ,
"POINT (-101.8746290 33.5821313)", Name 694 ,
"POINT (-101.8814523 33.5904599)", Name 695 ,
"POINT (-101.8875970 33.5803825)", Name 696 ,
"POINT (-101.8724467 33.5867033)", Name 697 ,
"POINT (-101.8715369 33.5791474)", Name 698 ,
"POINT (-101.8747088 33.5916315)", Name 699 ,
"POINT (-101.8759217 33.5820413)", Name 700 ,
"POINT (-101.8731689 33.5854457)", Name 701 ,
"POINT (-101.8758608 33.5849760)", Name 702 ,
"POINT (-101.8725379 33.5782551)", Name 703 ,
"POINT (-101.8707937 33.5800418)", Name 704 ,
"POINT (-101.8796158 33.5863141)", Name 705 ,
"POINT (-101.8742415 33.5800179)", Name 706 ,
"POINT (-101.8792296 33.5808265)", Name 707 ,
"POINT (-101.8774228 33.5808631)", Name 708 ,
"POINT (-101.8711352 33.5845971)", Name 709 ,
"POINT (-101.8708108 33.5833624)", Name 710 ,
"POINT (-101.8815020 33.5829938)", Name 711 ,
"POINT (-101.8806106 33.5823007)", Name 712 ,
"POINT (-101.8774186 33.5806016)", Name 713 ,
"POINT (-101.8769866 33.5825266)", Name 714 ,
"POINT (-101.8738939 33.5849208)", Name 715 ,
"POINT (-101.8787605 33.5869522)", Name 716 ,
"POINT (-101.8799002 33.5811966)", Name 717 ,
"POINT (-101.8726566 33.5813440)", Name 718 ,
"POINT (-101.8750302 33.5900368)", Name 719 ,
"POINT (-101.8816024 33.5854150)", Name 720 ,
"POINT (-101.8758436 33.5831714)", Name 721 ,
"POINT (-101.8707919 33.5816034)", Name 722 ,
"POINT (-101.8799267 33.5840843)", Name 723 ,
"POINT (-101.8737577 33.5847055)", Name 724 ,
"POINT (-101.8805572 33.5797086)", Name 725 ,
"POINT (-101.8808902 33.5884923)", Name 726 ,
"POINT (-101.8769069 33.5825702)", Name 727 ,
"POINT (-101.8719250 33.5795261)", Name 728 ,
"POINT (-101.8768206 33.5859263)", Name 729 ,
"POINT (-101.8805590 33.5909933)", Name 730 ,
"POINT (-101.8735033 33.5869656)", Name 731 ,
"POINT (-101.8754310 33.5844074)", Name 732 ,
"POINT (-101.8724997 33.5859763)", Name 733 ,
"POINT (-101.8788659 33.5806257)", Name 734 ,
"POINT (-101.8875408 33.5820014)", Name 735 ,
"POINT (-101.8792345 33.5888392)", Name 736 ,
"POINT (-101.8749555 33.5871396)", Name 737 ,
"POINT (-101.8802994 33.5815242)", Name 738 ,
"POINT (-101.8756792 33.5824775)", Name 739 ,
"POINT (-101.8800484 33.5815396)", Name 740 ,
"POINT (-101.8747207 33.5852154)", Name 741 ,
"POINT (-101.8728842 33.5813369)", Name 742 ,
"POINT (-101.8792484 33.5861728)", Name 743 ,
"POINT (-101.8804404 33.5889191)", Name 744 ,
"POINT (-101.8761910 33.5842450)", Name 745 ,
"POINT (-101.8745174 33.5845391)", Name 746 ,
"POINT (-101.8810220 33.5830497)", Name 747 ,
"POINT (-101.8751141 33.5854798)", Name 748 ,
"POINT (-101.8707436 33.5874844)", Name 749 ,
"POINT (-101.8807311 33.5816554)", Name 750 ,
"POINT (-101.8834964 33.5816623)", Name 751 ,
"POINT (-101.8718015 33.5816090)", Name 752 ,
"POINT (-101.8812956 33.5805477)", Name 753 ,
"POINT (-101.8756582 33.5848727)", Name 754 ,
"POINT (-101.8791328 33.5875899)", Name 755 ,
"POINT (-101.8738526 33.5796086)", Name 756 ,
"POINT (-101.8726467 33.5816024)", Name 757 ,
"POINT (-101.8817239 33.5855806)", Name 758 ,
"POINT (-101.8793566 33.5884856)", Name 759 ,
"POINT (-101.8736223 33.5888696)", Name 760 ,
"POINT (-101.8726591 33.5818787)", Name 761 ,
"POINT (-101.8716552 33.5794244)", Name 762 ,
"POINT (-101.8786477 33.5860002)", Name 763 ,
"POINT (-101.8807500 33.5852936)", Name 764 ,
"POINT (-101.8768693 33.5862058)", Name 765 ,
"POINT (-101.8708001 33.5798917)", Name 766 ,
"POINT (-101.8728850 33.5858055)", Name 767 ,
"POINT (-101.8800839 33.5813409)", Name 768 ,
"POINT (-101.8736939 33.5862926)", Name 769 ,
"POINT (-101.8792445 33.5816785)", Name 770 ,
"POINT (-101.8792537 33.5809053)", Name 771 ,
"POINT (-101.8724312 33.5841582)", Name 772 ,
"POINT (-101.8801173 33.5865251)", Name 773 ,
"POINT (-101.8794524 33.5826717)", Name 774 ,
"POINT (-101.8866930 33.5803825)", Name 775 ,
"POINT (-101.8779213 33.5819542)", Name 776 ,
"POINT (-101.8760708 33.5821727)", Name 777 ,
"POINT (-101.8766879 33.5842726)", Name 778 ,
"POINT (-101.8798947 33.5798896)", Name 779 ,
"POINT (-101.8802197 33.5849983)", Name 780 ,
"POINT (-101.8750405 33.5899067)", Name 781 ,
"POINT (-101.8804821 33.5801254)", Name 782 ,
"POINT (-101.8815592 33.5855249)", Name 783 ,
"POINT (-101.8819858 33.5873675)", Name 784 ,
"POINT (-101.8814346 33.5789961)", Name 785 ,
"POINT (-101.8746826 33.5835952)", Name 786 ,
"POINT (-101.8741895 33.5850951)", Name 787 ,
"POINT (-101.8709082 33.5842129)", Name 788 ,
"POINT (-101.8708055 33.5836237)", Name 789 ,
"POINT (-101.8745042 33.5845067)", Name 790 ,
"POINT (-101.8808656 33.5867093)", Name 791 ,
"POINT (-101.8732719 33.5843695)", Name 792 ,
"POINT (-101.8820317 33.5865864)", Name 793 ,
"POINT (-101.8798833 33.5857143)", Name 794 ,
"POINT (-101.8820048 33.5856161)", Name 795 ,
"POINT (-101.8767732 33.5799452)", Name 796 ,
"POINT (-101.8722092 33.5848291)", Name 797 ,
"POINT (-101.8761934 33.5822154)", Name 798 ,
"POINT (-101.8792779 33.5808354)", Name 799 ,
"POINT (-101.8814358 33.5881298)", Name 800 ,
"POINT (-101.8724918 33.5882825)", Name 801 ,
"POINT (-101.8733648 33.5794007)", Name 802 ,
"POINT (-101.8785673 33.5783256)", Name 803 ,
"POINT (-101.8709827 33.5834460)", Name 804 ,
"POINT (-101.8781720 33.5887132)", Name 805 ,
"POINT (-101.8824115 33.5877895)", Name 806 ,
"POINT (-101.8771064 33.5860083)", Name 807 ,
"POINT (-101.8709616 33.5866674)", Name 808 ,
"POINT (-101.8786719 33.5860292)", Name 809 ,
"POINT (-101.8722253 33.5782613)", Name 810 ,
"POINT (-101.8749427 33.5858009)", Name 811 ,
"POINT (-101.8757638 33.5848426)", Name 812 ,
"POINT (-101.8786906 33.5816445)", Name 813 ,
"POINT (-101.8791017 33.5882042)", Name 814 ,
"POINT (-101.8737089 33.5836912)", Name 815 ,
"POINT (-101.8788465 33.5810504)", Name 816 ,
"POINT (-101.8796044 33.5891115)", Name 817 ,
"POINT (-101.8790973 33.5882502)", Name 818 ,
"POINT (-101.8775481 33.5850645)", Name 819 ,
"POINT (-101.8773383 33.5782372)", Name 820 ,
"POINT (-101.8721388 33.5847897)", Name 821 ,
"POINT (-101.8733786 33.5803052)", Name 822 ,
"POINT (-101.8793905 33.5785567)", Name 823 ,
"POINT (-101.8770481 33.5807991)", Name 824 ,
"POINT (-101.8725022 33.5850334)", Name 825 ,
"POINT (-101.8709176 33.5852382)", Name 826 ,
"POINT (-101.8800790 33.5828633)", Name 827 ,
"POINT (-101.8811723 33.5803051)", Name 828 ,
"POINT (-101.8781147 33.5807509)", Name 829 ,
"POINT (-101.8803896 33.5888859)", Name 830 ,
"POINT (-101.8766686 33.5861900)", Name 831 ,
"POINT (-101.8821995 33.5878721)", Name 832 ,
"POINT (-101.8761876 33.5781872)", Name 833 ,
"POINT (-101.8751925 33.5829192)", Name 834 ,
"POINT (-101.8787131 33.5870640)", Name 835 ,
"POINT (-101.8711850 33.5799981)", Name 836 ,
"POINT (-101.8786633 33.5874141)", Name 837 ,
"POINT (-101.8743054 33.5897738)", Name 838 ,
"POINT (-101.8784171 33.5859956)", Name 839 ,
"POINT (-101.8780766 33.5846409)", Name 840 ,
"POINT (-101.8810485 33.5804834)", Name 841 ,
"POINT (-101.8850779 33.5819390)", Name 842 ,
"POINT (-101.8807585 33.5890921)", Name 843 ,
"POINT (-101.8713664 33.5781581)", Name 844 ,
"POINT (-101.8739376 33.5845331)", Name 845 ,
"POINT (-101.8718042 33.5852366)", Name 846 ,
"POINT (-101.8813427 33.5822546)", Name 847 ,
"POINT (-101.8715448 33.5796093)", Name 848 ,
"POINT (-101.8729730 33.5861004)", Name 849 ,
"POINT (-101.8802313 33.5798494)", Name 850 ,
"POINT (-101.8783461 33.5866976)", Name 851 ,
"POINT (-101.8792880 33.5884277)", Name 852 ,
"POINT (-101.8792646 33.5866917)", Name 853 ,
"POINT (-101.8788612 33.5810168)", Name 854 ,
"POINT (-101.8730440 33.5819903)", Name 855 ,
"POINT (-101.8785144 33.5881133)", Name 856 ,
"POINT (-101.8750211 33.5865816)", Name 857 ,
"POINT (-101.8755364 33.5868075)", Name 858 ,
"POINT (-101.8740053 33.5797710)", Name 859 ,
"POINT (-101.8785661 33.5867538)", Name 860 ,
"POINT (-101.8722372 33.5803969)", Name 861 ,
"POINT (-101.8792552 33.5879787)", Name 862 ,
"POINT (-101.8732621 33.5849592)", Name 863 ,
"POINT (-101.8810124 33.5853629)", Name 864 ,
"POINT (-101.8718129 33.5825083)", Name 865 ,
"POINT (-101.8720235 33.5852345)", Name 866 ,
"POINT (-101.8806448 33.5857418)", Name 867 ,
"POINT (-101.8768872 33.5824713)", Name 868 ,
"POINT (-101.8811989 33.5802249)", Name 869 ,
"POINT (-101.8807256 33.5817983)", Name 870 ,
"POINT (-101.8792343 33.5808254)", Name 871 ,
"POINT (-101.8743891 33.5910565)", Name 872 ,
"POINT (-101.8809418 33.5806190)", Name 873 ,
"POINT (-101.8740804 33.5797243)", Name 874 ,
"POINT (-101.8749453 33.5853002)", Name 875 ,
"POINT (-101.8803668 33.5798773)", Name 876 ,
"POINT (-101.8815473 33.5855110)", Name 877 ,
"POINT (-101.8725662 33.5850370)", Name 878 ,
"POINT (-101.8741580 33.5899867)", Name 879 ,
"POINT (-101.8750499 33.5870875)", Name 880 ,
"POINT (-101.8707671 33.5798505)", Name 881 ,
"POINT (-101.8736475 33.5842571)", Name 882 ,
"POINT (-101.8808318 33.5803479)", Name 883 ,
"POINT (-101.8821515 33.5861230)", Name 884 ,
"POINT (-101.8820718 33.5845682)", Name 885 ,
"POINT (-101.8797925 33.5821624)", Name 886 ,
"POINT (-101.8731911 33.5876506)", Name 887 ,
"POINT (-101.8761526 33.5822762)", Name 888 ,
"POINT (-101.8742976 33.5791017)", Name 889 ,
"POINT (-101.8720272 33.5867413)", Name 890 ,
"POINT (-101.8864650 33.5834684)", Name 891 ,
"POINT (-101.8757962 33.5822621)", Name 892 ,
"POINT (-101.8822023 33.5861727)", Name 893 ,
"POINT (-101.8820110 33.5853973)", Name 894 ,
"POINT (-101.8783907 33.5895063)", Name 895 ,
"POINT (-101.8787266 33.5869573)", Name 896 ,
"POINT (-101.8732521 33.5850363)", Name 897 ,
"POINT (-101.8800705 33.5837460)", Name 898 ,
"POINT (-101.8724296 33.5836763)", Name 899 ,
"POINT (-101.8745441 33.5853152)", Name 900 ,
"POINT (-101.8814690 33.5802616)", Name 901 ,
"POINT (-101.8813481 33.5815428)", Name 902 ,
"POINT (-101.8737870 33.5836364)", Name 903 ,
"POINT (-101.8707612 33.5815769)", Name 904 ,
"POINT (-101.8734306 33.5878347)", Name 905 ,
"POINT (-101.8813852 33.5854150)", Name 906 ,
"POINT (-101.8817354 33.5838476)", Name 907 ,
"POINT (-101.8787077 33.5811241)", Name 908 ,
"POINT (-101.8748629 33.5844210)", Name 909 ,
"POINT (-101.8755691 33.5883724)", Name 910 ,
"POINT (-101.8808272 33.5786759)", Name 911 ,
"POINT (-101.8795916 33.5831522)", Name 912 ,
"POINT (-101.8748609 33.5845248)", Name 913 ,
"POINT (-101.8801467 33.5885641)", Name 914 ,
"POINT (-101.8788310 33.5810705)", Name 915 ,
"POINT (-101.8785979 33.5868443)", Name 916 ,
"POINT (-101.8811444 33.5920678)", Name 917 ,
"POINT (-101.8759302 33.5783716)", Name 918 ,
"POINT (-101.8816787 33.5835807)", Name 919 ,
"POINT (-101.8764681 33.5861412)", Name 920 ,
"POINT (-101.8780174 33.5819531)", Name 921 ,
"POINT (-101.8715385 33.5792522)", Name 922 ,
"POINT (-101.8816747 33.5794701)", Name 923 ,
"POINT (-101.8717105 33.5856917)", Name 924 ,
"POINT (-101.8768172 33.5842473)", Name 925 ,
"POINT (-101.8813095 33.5796757)", Name 926 ,
"POINT (-101.8719839 33.5809316)", Name 927 ,
"POINT (-101.8820271 33.5863715)", Name 928 ,
"POINT (-101.8735144 33.5802129)", Name 929 ,
"POINT (-101.8820149 33.5855407)", Name 930 ,
"POINT (-101.8741909 33.5859168)", Name 931 ,
"POINT (-101.8798447 33.5880801)", Name 932 ,
"POINT (-101.8777586 33.5829643)", Name 933 ,
"POINT (-101.8803399 33.5852736)", Name 934 ,
"POINT (-101.8769642 33.5814038)", Name 935 ,
"POINT (-101.8724857 33.5850325)", Name 936 ,
"POINT (-101.8788667 33.5892744)", Name 937 ,
"POINT (-101.8818562 33.5790691)", Name 938 ,
"POINT (-101.8797397 33.5893466)", Name 939 ,
"POINT (-101.8766534 33.5857700)", Name 940 ,
"POINT (-101.8792079 33.5831366)", Name 941 ,
"POINT (-101.8813870 33.5791558)", Name 942 ,
"POINT (-101.8738664 33.5866729)", Name 943 ,
"POINT (-101.8765402 33.5782334)", Name 944 ,
"POINT (-101.8778683 33.5811272)", Name 945 ,
"POINT (-101.8805596 33.5851104)", Name 946 ,
"POINT (-101.8746976 33.5838450)", Name 947 ,
"POINT (-101.8755865 33.5823954)", Name 948 ,
"POINT (-101.8771609 33.5803678)", Name 949 ,
"POINT (-101.8764242 33.5818901)", Name 950 ,
"POINT (-101.8744439 33.5869717)", Name 951 ,
"POINT (-101.8801767 33.5867947)", Name 952 ,
"POINT (-101.8715449 33.5794050)", Name 953 ,
"POINT (-101.8805732 33.5884362)", Name 954 ,
"POINT (-101.8719670 33.5841285)", Name 955 ,
"POINT (-101.8778691 33.5808635)", Name 956 ,
"POINT (-101.8741441 33.5838797)", Name 957 ,
"POINT (-101.8743714 33.5916364)", Name 958 ,
"POINT (-101.8745492 33.5853016)", Name 959 ,
"POINT (-101.8809825 33.5880565)", Name 960 ,
"POINT (-101.8787112 33.5786561)", Name 961 ,
"POINT (-101.8781752 33.5844783)", Name 962 ,
"POINT (-101.8714626 33.5782339)", Name 963 ,
"POINT (-101.8754041 33.5846471)", Name 964 ,
"POINT (-101.8711915 33.5857879)", Name 965 ,
"POINT (-101.8710359 33.5842123)", Name 966 ,
"POINT (-101.8817429 33.5789645)", Name 967 ,
"POINT (-101.8755166 33.5860805)", Name 968 ,
"POINT (-101.8818861 33.5813387)", Name 969 ,
"POINT (-101.8800775 33.5866471)", Name 970 ,
"POINT (-101.8732776 33.5835361)", Name 971 ,
"POINT (-101.8787154 33.5893609)", Name 972 ,
"POINT (-101.8727538 33.5813944)", Name 973 ,
"POINT (-101.8746564 33.5795782)", Name 974 ,
"POINT (-101.8804486 33.5814863)", Name 975 ,
"POINT (-101.8726602 33.5819603)", Name 976 ,
"POINT (-101.8743458 33.5851739)", Name 977 ,
"POINT (-101.8751917 33.5833454)", Name 978 ,
"POINT (-101.8725185 33.5812612)", Name 979 ,
"POINT (-101.8793366 33.5866217)", Name 980 ,
"POINT (-101.8731217 33.5847962)", Name 981 ,
"POINT (-101.8813023 33.5811212)", Name 982 ,
"POINT (-101.8811282 33.5883203)", Name 983 ,
"POINT (-101.8807002 33.5885687)", Name 984 ,
"POINT (-101.8734935 33.5862934)", Name 985 ,
"POINT (-101.8820444 33.5844343)", Name 986 ,
"POINT (-101.8809693 33.5852328)", Name 987 ,
"POINT (-101.8724398 33.5782504)", Name 988 ,
"POINT (-101.8712485 33.5793479)", Name 989 ,
"POINT (-101.8781720 33.5886708)", Name 990 ,
"POINT (-101.8800689 33.5872689)", Name 991 ,
"POINT (-101.8715316 33.5791387)", Name 992 ,
"POINT (-101.8822570 33.5787388)", Name 993 ,
"POINT (-101.8742801 33.5851398)", Name 994 ,
"POINT (-101.8741949 33.5856498)", Name 995 ,
"POINT (-101.8748059 33.5789485)", Name 996 ,
"POINT (-101.8748012 33.5789952)", Name 997 ,
"POINT (-101.8792532 33.5808251)", Name 998 ,
"POINT (-101.8805624 33.5811193)", Name 999 ,
"POINT (-101.8766880 33.5844746)", Name 1000 ,
"POINT (-101.8822310 33.5804097)", Name 1001 ,
"POINT (-101.8780818 33.5854010)", Name 1002 ,
"POINT (-101.8807198 33.5888311)", Name 1003 ,
"POINT (-101.8790611 33.5887076)", Name 1004 ,
"POINT (-101.8798819 33.5852736)", Name 1005 ,
"POINT (-101.8823561 33.5803684)", Name 1006 ,
"POINT (-101.8744231 33.5910320)", Name 1007 ,
"POINT (-101.8738469 33.5848010)", Name 1008 ,
"POINT (-101.8802599 33.5851499)", Name 1009 ,
"POINT (-101.8803571 33.5829486)", Name 1010 ,
"POINT (-101.8877702 33.5803757)", Name 1011 ,
"POINT (-101.8744355 33.5859156)", Name 1012 ,
"POINT (-101.8791009 33.5886938)", Name 1013 ,
"POINT (-101.8726149 33.5813020)", Name 1014 ,
"POINT (-101.8823149 33.5918222)", Name 1015 ,
"POINT (-101.8720915 33.5795286)", Name 1016 ,
"POINT (-101.8822211 33.5870275)", Name 1017 ,
"POINT (-101.8746956 33.5878778)", Name 1018 ,
"POINT (-101.8798244 33.5833804)", Name 1019 ,
"POINT (-101.8801752 33.5828459)", Name 1020 ,
"POINT (-101.8816098 33.5789422)", Name 1021 ,
"POINT (-101.8797864 33.5825790)", Name 1022 ,
"POINT (-101.8797364 33.5800148)", Name 1023 ,
"POINT (-101.8732792 33.5842469)", Name 1024 ,
"POINT (-101.8741972 33.5851318)", Name 1025 ,
"POINT (-101.8800866 33.5872417)", Name 1026 ,
"POINT (-101.8722180 33.5865350)", Name 1027 ,
"POINT (-101.8802581 33.5872247)", Name 1028 ,
"POINT (-101.8740244 33.5841724)", Name 1029 ,
"POINT (-101.8809060 33.5816882)", Name 1030 ,
"POINT (-101.8807435 33.5851900)", Name 1031 ,
"POINT (-101.8733642 33.5807433)", Name 1032 ,
"POINT (-101.8707912 33.5800703)", Name 1033 ,
